iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,828.6693419552151,0.28888383211696556,444.2840084996917,9.89388849939958,0.9767266652455718,0.30109212984490263,1.0725672668273378
2,1588.374475552998,6.79284723310439,95.34271084384585,15.854413914257913,4.037306099710363,0.26979557688667455,4.12318469908205
3,509.09570817588735,4.358234647871425,337.663729249553,14.975307214634991,1.5697258620604726,0.24072301682188518,1.6463503781468656
4,1433.4787016063535,1.8342210954172822,179.21756114588524,11.745353849362496,2.2221446195399377,0.30154464627428956,2.318129261574838
5,1195.465137414086,5.384367822856731,51.61989291716775,19.36925719212854,2.618433379324648,0.275741934732726,2.7062047631855206
6,51.93620824482356,8.889711772836907,189.41341927218477,7.439287751647997,0.3390103656409671,0.3480559024170805,0.44980000032494455
7,1827.2154730455584,8.168718970041162,270.14055509147073,3.5722984878825526,4.69555394264693,0.2500050151542714,4.775133010566063
8,468.1462107984918,3.139993664332243,391.98970181413415,3.0863197961611655,1.1819552126875226,0.24670384719345723,1.2604834862087753
9,28.464,8.7837,460.03,1.7185,0.37284381241697956,0.21760347017616952,0.44210914824195396
10,5.6382,0.00751,4.0666,1.1303,1.0272290973699136,0.2194424159738173,1.0970797878224354
11,169.12,6.6665,60.358,13.504,0.3307973264949992,0.2900452974738538,0.42312161212204535
12,1096.1,4.6318,1.3659,19.902,2.055524218143781,0.30377575124519185,2.1522190429480337
13,170.73,0.9134,148.94,1.017,0.6834757304983503,0.15906057363951326,0.7341062835898722
14,1603.7,0.50764,0.13064,2.884,0.2414919777392912,0.22660409812407753,0.3136223024219469
15,1969.7,0.043808,59.111,10.562,0.6755064879562281,0.2283249378176699,0.7481845729258917
16,1638.3,0.21103,230.08,6.1082,0.288729867390976,0.25410683733559336,0.36961458586179174
17,1592.0,0.17747,144.37,5.9564,0.09529400288265538,0.2344720568629066,0.16992877661596648
18,1610.5,0.21601,154.03,6.0677,0.02797967051414943,0.23673707742549505,0.103335422684942
19,1643.7,0.21946,128.07,5.9732,0.05564171975582274,0.23720939278444497,0.13114781457476551
20,1649.4,0.20544,150.02,5.9043,0.010398675066709183,0.235021719151289,0.0852084117404748
21,1688.6,0.20987,150.64,5.9062,0.019628664205275686,0.23620268029812921,0.09481431248727949
22,1499.7,0.22134,138.59,6.3474,0.04489853498693926,0.23959356704189388,0.12116353604241292
23,1637.3,0.20007,155.63,6.0387,0.009368474931981724,0.2357444180516498,0.08440825381046635
24,1609.1,0.21296,141.19,6.8485,0.02649598006268848,0.23689113263655498,0.10190076953017956
25,1383.3,0.22754,147.78,6.0149,0.03675396373838806,0.238699929756348,0.11273451121121002
26,1657.7,0.20001,154.17,6.004,0.0085102377203192,0.23527417385202298,0.08340033322114201
27,1641.7,0.2083,150.94,5.989,0.011167405973260292,0.23578461999732744,0.08621998152849793
28,1659.3,0.20381,153.33,6.2916,0.016542008218307182,0.24006070301203958,0.09295570327127028
29,1645.7,0.19983,151.19,6.1673,0.012050797784539848,0.23711907502447005,0.08752814356758463
30,1639.3,0.20395,152.94,6.0891,0.009426953413089767,0.23630407299058123,0.08464487599148784
31,1623.5,0.20539,153.82,5.9647,0.009110847137664448,0.23501832829748298,0.08391950446914101
