iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,714.9166481951041,4.506914930186479,60.22023033977669,2.8462571503507235,0.8524499740684015,0.10117332999393297,0.8846544452236054
2,1540.6931211147555,1.1768621645249069,283.53702692892875,12.965512791723512,2.085662370102688,0.0933249793700925,2.115368633664087
3,986.8795945056515,2.8641243163998586,167.96088627580625,11.138182898372817,1.8391214827149893,0.09295948073668489,1.8687114044479878
4,1149.1274278227436,8.879106138525115,475.25984809481935,16.818910402920185,4.05790167251711,0.1952995736843047,4.120067457588304
5,229.65624610146352,7.998156219605193,437.33064232443655,18.068216908603905,1.1695956722183674,0.1167322769713306,1.2067527100150863
6,312.82035447953797,5.491096927434411,91.0867494406622,3.953914204383663,0.16601318423095635,0.09559144168414482,0.19644088515358094
7,1922.5343660503706,6.764836536828223,193.38647540244244,9.659184933261967,5.165895767077068,0.17126251020397448,5.220410317207646
8,1280.7876536774834,1.80282940715356,374.6316512437254,7.702161173095957,2.4938399773735167,0.09289960835908428,2.5234108411368155
9,822.97,0.51748,23.411,11.231,0.3590149193380907,0.09381432699733767,0.3888769470870222
10,294.22,3.1998,31.882,1.0147,0.6178143977262982,0.1267657282123888,0.6581651822455891
11,1854.4,0.57946,62.572,1.0806,0.15989751040761965,0.12548121063718187,0.1998394202837453
12,353.8,9.8552,12.614,4.9692,0.20459746180978636,0.09419570088636522,0.23458088463792767
13,349.31,1.5189,212.99,6.2106,0.2822881616631513,0.09263909847201612,0.3117761025539477
14,1885.4,0.029,278.69,12.376,0.2513994207955506,0.21112960548509402,0.3186040614875395
15,1974.2,0.17818,184.41,3.1001,0.04511266941120976,0.09917808575099538,0.07668203459853534
16,1998.2,0.19479,232.67,2.7051,0.19999241840124876,0.10164625969515098,0.2323474277558203
17,1835.5,0.17699,159.73,3.3506,0.06403169243469452,0.09789647526336653,0.095193108333571
18,1992.9,0.18238,138.03,6.2931,0.030016219478947306,0.09251332803876507,0.0594641263974503
19,1639.2,0.22284,152.16,2.8903,0.06919364207468054,0.10053658591239038,0.10119543129376041
20,1954.0,0.16264,143.92,6.1464,0.03747327638070983,0.0925843649886147,0.06694379506263431
21,1997.5,0.18899,146.49,5.8748,0.0443717099689009,0.09281341898964487,0.07391513880382324
22,1982.8,0.20462,149.13,3.6442,0.028777068354044574,0.09697522608717181,0.0596452415324996
23,1960.8,0.16494,151.37,5.8142,0.019831038506044642,0.0928186351103203,0.0493761276837455
24,1873.9,0.17243,151.42,6.1592,0.013171539188616395,0.09259717672418075,0.04264613597263072
25,1977.8,0.16915,151.55,6.0725,0.010985842060521058,0.09263976403068652,0.04047399480522211
26,1999.8,0.17532,145.6,6.2897,0.01863209522145131,0.09251043873222584,0.04807908244511866
27,1998.4,0.17386,144.33,6.1874,0.016465408019020418,0.09256540692244174,0.04592989216105912
28,2000.0,0.16843,152.1,5.9772,0.011446406971700613,0.09270449703531566,0.040955164871737504
29,1938.4,0.17367,149.03,6.1855,0.011974578079819833,0.09257233050223264,0.04144126606575376
30,1851.9,0.1789,149.24,5.8626,0.014441948594545916,0.09279171163696054,0.04397846776450595
31,1988.4,0.17351,152.97,5.3215,0.011772317885534612,0.09345941466213822,0.04152137352944353
32,1982.4,0.19087,154.4,3.0176,0.027502696722957146,0.0996650509042125,0.059227067732778735
33,1960.5,0.17694,149.86,5.1996,0.011807540257248672,0.09358064457535517,0.04159518458103574
