iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,807.3167438366468,195.43580766517724,175.81985940133555,10.42099893792591,1.3895755133597296,0.09258349952363946,1.4190457565555963
2,420.38825851208094,541.2702956385356,6.795682578965165,3.791513010515734,0.3698860280199551,0.09734451446278766,0.40087174933922143
3,737.6337757197795,857.5543498389986,64.4608923222501,6.339037707715056,0.6215845209311327,0.09337018082573802,0.6513051725627333
4,209.28772774287177,990.0314053466585,222.2998460414827,17.09275613809404,1.0778357095793047,0.13719491801467792,1.1215062083175513
5,912.9229357208991,492.0386283748307,356.4889160682159,18.33485132756047,2.8867756044991384,0.22668134733836873,2.9589305183704027
6,369.65506684273646,371.50622828844826,468.85816626195884,2.4577680050593127,2.1977124010433315,0.10387962718848465,2.2307783133505126
7,517.6402577710522,672.6778043217319,383.436016293928,11.975154661831525,2.5541053240827747,0.18730415118685023,2.6137260871288124
8,118.94332089296321,107.54852475544816,285.5393053049694,15.21152290673387,1.2706673621850344,0.18486071090949285,1.3295103540344897
9,48.034,744.79,48.561,5.6153,0.5457304164163412,0.10650188943233538,0.5796310207199066
10,252.97,726.09,73.929,3.9813,0.09844578819243466,0.0983268445273929,0.12974419488276037
11,259.82,630.3,90.612,2.6689,0.07624808842220494,0.10298151052459667,0.10902812131632415
12,352.72,979.14,76.235,3.597,0.08478438554515981,0.09968792628399237,0.11651603801451554
13,307.37,901.35,74.54,2.1515,0.12265563849282575,0.10795154561499887,0.15701768269090033
14,335.5,810.47,82.27,2.3282,0.03791709134640499,0.10607184591912694,0.07168080854822687
15,331.85,805.72,85.944,2.5659,0.018578001652335887,0.10412897077466185,0.05172328248805377
16,324.64,795.01,86.187,2.5153,0.014685610926806229,0.10447859796702917,0.04794218155433331
17,319.85,786.76,84.743,2.7518,0.016443752691416923,0.10283132138306234,0.0491759788969883
18,319.65,787.11,86.895,2.5602,0.013944040692064626,0.10411791973041554,0.04708580387114625
19,304.44,768.76,81.76,3.3314,0.01474204624048123,0.09981308403281551,0.046513537658619875
20,316.64,787.0,87.851,2.4704,0.01593093177009818,0.10479380634176003,0.04928783633951002
21,315.72,791.22,88.806,2.4288,0.016006413895135255,0.10513993986812005,0.049473496187927145
22,306.45,756.57,81.903,3.4802,0.013520107258138956,0.09920629385818404,0.045098451364853215
23,302.6,739.14,80.227,3.367,0.020676244578613577,0.09958784932643716,0.05237604156300028
24,344.47,766.75,85.762,2.3074,0.017969187435096935,0.10603968948920617,0.05172266892737066
25,378.4,849.13,99.418,2.1683,0.09757833996923923,0.10741274124508637,0.13176887740965162
26,313.57,741.89,79.694,3.2052,0.019401149086064787,0.1002182993601208,0.0513016245489179
