Param (cp_lh_0),Param (cp_lh_1),Param (cp_lh_2),Param (cp_lh_3),Param (cp_lh_4),Param (cp_lh_5),Param (cp_tau_0),Param (cp_n),Error (g262),Error (curve),Error (g14),Error (g95),Error (g240),Error (g72),Error (g287),Error (g101),Error (g207),Reduced Error
126.89,640.65,0.3844,667.66,663.91,812.25,5.8053,1.5348,0.10614,0.61407,0.035196,0.13643,0.22151,0.11474,0.1382,0.10822,0.087925,1.5624345187745192
9.5193,715.15,0.84749,642.84,663.59,811.24,40.838,2.8949,0.13356,0.65046,0.054684,0.17866,0.22382,0.148,0.09618,0.039018,0.043964,1.5683489455019273
184.37,528.54,0.7703,667.29,663.36,812.22,4.2473,2.5873,0.10499,0.60203,0.034175,0.13931,0.22443,0.11952,0.15057,0.12202,0.10198,1.5990142943692511
9.2524,734.2,1.8518,678.08,658.17,824.51,40.914,2.5479,0.13117,0.7239,0.054344,0.17511,0.22524,0.11408,0.097288,0.040586,0.045171,1.6068920876831243
158.26,512.59,0.75783,663.11,659.44,810.65,4.4862,2.3879,0.10533,0.62437,0.03428,0.13794,0.22408,0.1212,0.14761,0.11794,0.098165,1.6109181321421717
120.15,649.93,0.0081333,635.74,662.69,802.07,11.896,1.6808,0.10666,0.71017,0.036789,0.136,0.21671,0.098003,0.12612,0.10273,0.082576,1.6157643769907875
117.06,649.44,0.61767,662.14,666.66,812.37,3.6586,2.6846,0.10508,0.60396,0.034008,0.14048,0.22485,0.12792,0.15209,0.12481,0.10407,1.6172685542526466
15.25,734.72,0.56186,634.48,659.43,810.6,27.323,1.1964,0.12589,0.75528,0.049615,0.16368,0.22338,0.10572,0.098886,0.051622,0.044215,1.6182921495163534
9.7243,716.45,0.598,664.68,675.04,815.43,40.698,2.6038,0.13378,0.70566,0.05478,0.17955,0.22347,0.19624,0.095809,0.039366,0.043872,1.6725351899708438
163.73,517.02,0.7522,668.0,663.98,812.2,7.8058,1.49,0.10772,0.75188,0.035488,0.13524,0.22175,0.10904,0.13315,0.10044,0.081411,1.6761265945393198
