evals,errors
1000,1.8209225156146207
2000,1.8209225156146207
3000,1.8209225156146207
4000,1.8209225156146207
5000,1.8209225156146207
6000,1.8209225156146207
7000,1.8209225156146207
8000,1.8209225156146207
9000,1.8209225156146207
10000,1.8209225156146207
11000,1.8209225156146207
12000,1.8209225156146207
13000,1.8209225156146207
14000,1.8209225156146207
15000,1.8209225156146207
16000,1.8209225156146207
17000,1.8209225156146207
18000,1.8209225156146207
19000,1.8209225156146207
20000,1.8209225156146207
21000,1.8209225156146207
22000,1.8209225156146207
23000,1.8209225156146207
24000,1.8209225156146207
25000,1.8209225156146207
26000,1.8209225156146207
27000,1.8209225156146207
28000,1.8209225156146207
29000,1.8209225156146207
30000,1.8209225156146207
31000,1.8209225156146207
32000,1.8209225156146207
33000,1.8209225156146207
34000,1.8209225156146207
35000,1.8209225156146207
36000,1.8209225156146207
37000,1.8209225156146207
38000,1.8209225156146207
39000,1.8209225156146207
40000,1.8209225156146207
41000,1.8209225156146207
42000,1.8209225156146207
43000,1.8209225156146207
44000,1.8209225156146207
45000,1.8209225156146207
46000,1.8209225156146207
47000,1.8209225156146207
48000,1.8209225156146207
49000,1.8209225156146207
50000,1.8209225156146207
