iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,3334.999897071576,5.7289481661536,392.77057071123534,8.593701842127647,8.746467729432837,0.17886908170158056,8.803403526471065
2,1503.0678044414356,0.3242635808140898,7.091298074861759,3.1025667878728775,0.3895301901882597,0.2157503263365041,0.458205652008548
3,1120.9788425560482,8.187865213092707,232.93938228664382,18.43011438378773,3.116918390047627,0.18441270742861596,3.1756187779600746
4,312.2987741092124,2.555650323986396,79.10409529465505,12.864727733917404,0.09102413070695978,0.20294754782505242,0.15562434155643162
5,3916.177296793075,4.474578413372965,255.35038449700502,16.086259260308733,9.225551914913385,0.15823468488373404,9.275919579449054
6,2637.746906266969,7.380535542308499,177.86388907797775,13.110148383748436,7.190645577836444,0.15583060013542188,7.240247998429503
7,2108.4818295983127,2.3957095599172855,330.1959951466205,5.012642753985024,4.0164965391537715,0.21980576742813976,4.086462887966364
8,748.8013458813824,9.884372958262288,475.39514484017906,5.849654652030415,2.89847665337266,0.22390048056077194,2.9697463898564553
9,37.719,6.5953,455.46,17.117,0.7465354054094577,0.3014122105979894,0.8424778918593084
10,1.43,2.3812,151.23,7.2813,0.4968821603184609,0.18298100000751671,0.5551268216046498
11,64.265,6.0279,109.63,9.352,0.3526997883903921,0.2626008418386548,0.43628823246782195
12,92.389,0.010655,202.11,1.1125,0.6763844144928518,0.1377442558089553,0.7202297728818713
13,212.82,0.57926,243.85,3.6227,0.20783580181154757,0.22132361337796058,0.2782852959956715
14,2892.1,1.4453e-05,307.34,6.7665,0.3118335190969775,0.19865689050894608,0.37506797130450586
15,239.37,2.5401,85.101,8.132,0.21229788577215922,0.1738128833148996,0.2676242448774014
16,3684.3,3.8288,82.472,1.0418,3.464537134356266,0.1379853222104656,3.508459226564113
17,406.02,2.8275,73.406,12.814,0.21049304083205805,0.19699003499387452,0.2731969164502992
18,326.73,2.6499,74.491,12.787,0.08179798745557094,0.18572422097058294,0.1409158430942904
19,3836.1,0.019553,0.98599,19.649,0.9059422497339269,0.15389607792821444,0.9549288927833887
20,325.93,2.8445,79.206,12.274,0.08980101995849488,0.1736971705749611,0.14509054655465722
21,0.00055495,0.00038001,308.94,1.9887,0.32175402135709563,0.1837313359919953,0.38023752200510347
22,4.6051,0.65391,218.64,1.0547,0.6652208223821621,0.13876491247726888,0.7093910658791052
23,336.75,1.4289,97.113,11.34,0.13489710615985226,0.16804948092825955,0.18838891730737167
24,298.41,2.4052,102.58,8.0691,0.07490723372083209,0.1964309094028188,0.13743313413582184
25,326.03,1.0194,146.37,9.8691,0.10538246819601019,0.21943214673793096,0.17522988984922583
26,416.07,0.71116,151.35,9.86,0.09146649781090158,0.18633149158743273,0.15077765369055324
27,673.2,0.55878,133.36,9.9321,0.02306570988259278,0.18470575337117967,0.0818593772156643
28,643.44,0.56664,130.84,10.042,0.036758884557111106,0.1850891406041602,0.09567458783667697
29,703.77,0.51813,132.38,10.093,0.03037533400519254,0.19312292268967793,0.09184826954602493
30,659.76,0.56864,146.55,9.2669,0.024431053801291486,0.17803944163750074,0.08110276820515
31,597.6,0.62992,143.89,9.2793,0.021212953781988248,0.17493556599093713,0.07689667388206045
32,752.76,0.59486,147.72,9.9888,0.095556521809428,0.19045703318107868,0.1561808783641996
33,568.7,0.65795,147.78,10.717,0.026750858568852093,0.18632297746486337,0.08605930431911775
34,487.67,0.89855,139.87,10.265,0.04941077783196924,0.1696142876214689,0.10340068241990374
35,555.94,0.64817,149.54,10.587,0.023279937625712514,0.18484523863929603,0.08211800449860246
36,647.01,0.62584,133.7,8.8796,0.02495189555355094,0.16411255923065568,0.07719054560359155
37,576.33,0.6617,147.24,8.5382,0.026927534479619302,0.16203804511733866,0.07850584617836331
38,603.46,0.6568,140.99,9.5155,0.024442003577446643,0.18826760607091012,0.08436944383797279
39,614.4,0.60003,142.41,8.6766,0.020707303067741628,0.15989381294107027,0.07160308446650603
40,600.83,0.63173,140.58,8.6565,0.023547210384305618,0.15902011466559224,0.07416488498444362
41,645.64,0.6283,135.41,8.7057,0.02251109964487651,0.15825262733229897,0.07288447543930644
42,682.52,0.57355,141.2,9.0836,0.023080490253468568,0.17232391824668214,0.07793289705731482
43,609.9,0.62428,141.14,9.0797,0.0188589671274037,0.16883121382917446,0.07259961158563945
44,600.95,0.66072,139.8,9.1675,0.022410170267066622,0.1678554886104186,0.07584023174197355
45,676.8,0.53902,146.53,8.6074,0.012716813170535302,0.16356249190966443,0.06478037135423778
46,619.55,0.63247,135.67,8.8197,0.021067351915257094,0.16121290080910997,0.07238301202316362
47,609.84,0.6287,140.23,8.5631,0.022395683482976086,0.15747259029283928,0.07252076577615646
48,657.48,0.61412,134.79,8.6384,0.0221930298134475,0.1572912977839801,0.07226040490876692
49,748.17,0.49151,143.67,8.1338,0.01700916188274898,0.16945223055160302,0.07094748210321919
