iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,796.5805716911949,12.88344817798924,413.3148129707519,18.56664369071814,3.3753434331168837,0.24421624148364213,3.453079877147775
2,1605.2938170719815,16.871105125456054,467.58367737179543,6.25298217377057,6.927767837739416,0.10455486300818592,6.961048684283513
3,1069.7301251084293,4.773196001416682,121.51801761747993,11.371752150290337,3.02777459654907,0.23147542474152746,3.1014555126528904
4,427.28748489520905,2.1943788269232716,284.1388148963854,14.191490013911961,1.2718892603462368,0.16936759360593115,1.3258006397901634
5,1802.3143689190451,18.597077248502213,214.69441255140237,1.3090947232559715,4.26235125749077,0.1472912784166847,4.30923552755945
6,20.096601829757365,8.92258647374118,18.43820535724558,10.066340875843437,0.8506852440198344,0.09987907559352321,0.882477741204151
7,678.9231656748348,10.445720030939036,319.44507732622935,16.144080453372872,2.6156672664276113,0.23131586036039528,2.689297391611434
8,1363.3205064478684,5.73050049408761,138.1433749638833,4.455411962121489,3.9879534156798986,0.10771878424967846,4.02224136963427
9,8.4057,0.85071,121.6,1.3433,0.6971303149278103,0.1464305063276866,0.7437405927308111
10,1483.2,18.503,7.1344,2.0668,3.883482607770093,0.13166514165243048,3.9253929240238508
11,166.24,0.80236,1.1172,19.024,0.8008739068982953,0.1321911047230104,0.8429516423971863
12,114.12,0.30969,385.47,18.919,0.7395839737548038,0.14082926367424609,0.7844113206463001
13,204.83,0.041258,1.3559,3.2747,0.9978856166264293,0.17584397386122066,1.0538584919323
14,1990.1,0.031657,193.89,16.08,0.2072601471374701,0.1661861977074799,0.26015885681505496
15,1935.4,0.075604,160.76,3.8934,0.13479309799534453,0.10954839918231563,0.16966343647068388
16,1902.2,0.22636,43.569,1.5661,0.20623668558593378,0.13890151085603045,0.2504504096972734
17,1999.5,0.1408,109.89,3.8362,0.03539839785669369,0.10930349846084839,0.07019078201125648
18,1999.3,0.14267,121.75,3.8286,0.018203788644448483,0.10967552285737965,0.05311459184232874
19,1979.5,0.14082,122.06,3.8188,0.015463222282848089,0.10972220867451157,0.050388886037866
20,1966.7,0.1323,119.07,4.28,0.03567188172171056,0.10699107508569318,0.06972819865491897
