evals,errors
1000,1.8498420710889487
2000,1.8473201440970541
3000,1.8473201440970541
4000,1.8383249041209027
5000,1.8383249041209027
6000,1.8383249041209027
7000,1.8383249041209027
8000,1.8383249041209027
9000,1.8383249041209027
10000,1.8383249041209027
11000,1.8383249041209027
12000,1.8383249041209027
13000,1.8383249041209027
14000,1.8383249041209027
15000,1.8383249041209027
16000,1.8383249041209027
17000,1.8383249041209027
18000,1.8383249041209027
19000,1.8383249041209027
20000,1.8383249041209027
21000,1.8383249041209027
22000,1.8383249041209027
23000,1.8383249041209027
24000,1.8383249041209027
25000,1.8383249041209027
26000,1.8383249041209027
27000,1.8383249041209027
28000,1.8383249041209027
29000,1.8383249041209027
30000,1.8383249041209027
31000,1.8383249041209027
32000,1.8383249041209027
33000,1.8383249041209027
34000,1.8383249041209027
35000,1.8383249041209027
36000,1.8383249041209027
37000,1.8383249041209027
38000,1.8383249041209027
39000,1.8383249041209027
40000,1.8383249041209027
41000,1.8383249041209027
42000,1.8383249041209027
43000,1.8383249041209027
44000,1.8383249041209027
45000,1.8383249041209027
46000,1.8383249041209027
47000,1.8383249041209027
48000,1.8383249041209027
49000,1.8383249041209027
50000,1.8383249041209027
