time,mCS_xx,mEE_xx,mTE_xx
1,5.2555892410118,3.0157014918043e-05,3.0157063777599e-05
2.5,13.138450274199,7.5389456388531e-05,7.5390613696638e-05
4.75,24.960391860971,0.00014322384805675,0.00014323633615643
8.125,42.680663241915,0.00024489734780197,0.00024499456609557
13.1875,69.190950188928,0.00039697135228249,0.00039760862042022
20.78125,108.57821339876,0.00062272395207749,0.00062647731319662
32.171875,165.75373881741,0.00094947519562958,0.00096966250387996
49.2578125,243.27507346517,0.0013884615674861,0.0014841750193881
74.88671875,333.39751873024,0.0018868102584159,0.0022553455116804
