iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,807.3167438366468,195.43580766517724,175.81985940133555,10.42099893792591,1.3471494799692123,0.09259196221289295,1.3766224169227321
2,420.38825851208094,541.2702956385356,6.795682578965165,3.791513010515734,0.3786065162029699,0.09752342821017863,0.40964918753680496
3,737.6337757197795,857.5543498389986,64.4608923222501,6.339037707715056,0.6366184465284632,0.09332599284459722,0.6663250326888163
4,209.28772774287177,990.0314053466585,222.2998460414827,17.09275613809404,1.065836703967183,0.17688586265260686,1.122141222775656
5,912.9229357208991,492.0386283748307,356.4889160682159,18.33485132756047,2.941253965999794,0.19112094429294174,3.002089652025019
6,369.65506684273646,371.50622828844826,468.85816626195884,2.4577680050593127,2.1416256521982517,0.1040993164830058,2.174761493779768
7,517.6402577710522,672.6778043217319,383.436016293928,11.975154661831525,2.54697981579318,0.20811836498371733,2.613225948863904
8,118.94332089296321,107.54852475544816,285.5393053049694,15.21152290673387,1.2855611283263964,0.18825580235021067,1.3454848113459301
9,48.034,744.79,48.561,5.6153,0.5412097642582537,0.10747690362076973,0.5754207252171671
10,252.97,726.09,73.929,3.9813,0.09183553016256672,0.09841597092757472,0.12316230666719027
11,259.82,630.3,90.612,2.6689,0.08112230127824867,0.10304366241524296,0.11392211773360561
12,352.72,979.14,76.235,3.597,0.08315971622806378,0.0997630035450377,0.11491526653183784
13,307.37,901.35,74.54,2.1515,0.14457508606808855,0.10810560126106672,0.17898616770132897
14,335.5,810.47,82.27,2.3282,0.04819276279801133,0.10607742156763171,0.08195825478387417
15,331.85,805.72,85.944,2.5659,0.012341286804516868,0.10424151575466732,0.045522391820010846
16,324.64,795.01,86.187,2.5153,0.01952806767098896,0.10457259038672476,0.052814557014931485
17,319.85,786.76,84.743,2.7518,0.01368634347910384,0.10292040160704027,0.046446924800630854
18,319.65,787.11,86.895,2.5602,0.018635365782844696,0.10422262562463898,0.05181045788319935
19,304.44,768.76,81.76,3.3314,0.012485184051641743,0.09980312354018407,0.044253504946504534
20,316.64,787.0,87.851,2.4704,0.027145201591930155,0.10487257096855612,0.06052717772073277
21,315.72,791.22,88.806,2.4288,0.030256694228723235,0.10520938253854199,0.06374588081003343
