300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.79,105.28,92.664,1.0,1.0
300.79,105.28,92.664,1.0,1.0
300.79,105.28,92.664,1.0,1.0
300.79,105.28,92.664,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.79,105.28,92.664,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.8,105.28,92.67,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
300.81,105.27,92.676,1.0,1.0
329.96,141.2,52.471,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.96,141.2,52.471,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
329.99,141.22,52.448,5.0,2.0
298.07,127.51,106.78,6.0,3.0
298.02,127.52,106.77,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.51,106.78,6.0,3.0
298.02,127.52,106.77,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.51,106.78,6.0,3.0
298.02,127.52,106.77,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.51,106.78,6.0,3.0
298.02,127.52,106.77,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.51,106.78,6.0,3.0
298.02,127.52,106.77,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.51,106.78,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.51,106.78,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.51,106.78,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.51,106.78,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.51,106.78,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.49,106.75,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.07,127.5,106.77,6.0,3.0
298.02,127.52,106.77,6.0,3.0
298.02,127.52,106.77,6.0,3.0
298.02,127.52,106.77,6.0,3.0
298.02,127.52,106.77,6.0,3.0
298.02,127.52,106.77,6.0,3.0
298.02,127.52,106.77,6.0,3.0
298.02,127.52,106.77,6.0,3.0
