Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g63),Error (curve),Error (g86),Error (g237),Error (g303),Error (g59),Reduced Error
1964.3,0.11642,125.48,19.471,0.13011,0.18159,0.05583,0.08417,0.071279,0.062179,0.5851622546919292
1963.3,0.11687,125.27,19.471,0.13017,0.18163,0.055831,0.084133,0.071325,0.062179,0.5852688111858314
1964.5,0.11674,125.54,19.476,0.13012,0.18178,0.055832,0.084161,0.071289,0.062175,0.5853584339465434
1963.3,0.11671,125.66,19.475,0.13009,0.18197,0.055831,0.084178,0.071267,0.062172,0.5855104221843443
1964.3,0.11661,125.67,19.396,0.13005,0.18225,0.055822,0.084196,0.071247,0.062178,0.5857442538707351
1966.0,0.11713,125.55,19.873,0.13033,0.18197,0.055879,0.084067,0.071393,0.062151,0.5857876155712117
1943.8,0.11718,125.59,19.402,0.12995,0.18259,0.055814,0.084219,0.071209,0.06217,0.5859552402093151
1965.1,0.11711,125.58,19.915,0.13033,0.18224,0.055883,0.084067,0.071391,0.062147,0.5860648559709075
1947.2,0.11783,125.05,19.594,0.13021,0.18255,0.05584,0.084089,0.071368,0.062165,0.5862163311491709
1965.4,0.11679,125.84,19.727,0.13018,0.18258,0.055861,0.084143,0.071302,0.062154,0.5862166619603032
