Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g303),Error (g63),Error (g86),Error (curve),Error (g59),Error (g237),Reduced Error
1935.5,0.12881,124.74,7.3647,0.063456,0.12952,0.054931,0.17623,0.06727,0.091635,0.5830468277622963
1936.0,0.12854,124.77,7.1939,0.063103,0.12967,0.054871,0.1836,0.067406,0.09201,0.5906589718398061
1934.2,0.12807,123.91,7.8652,0.064345,0.12902,0.054958,0.18481,0.066962,0.090727,0.5908203691019255
1932.7,0.12814,123.72,7.9217,0.064444,0.12899,0.054958,0.18773,0.066927,0.090622,0.5936768968067336
1995.3,0.12593,124.14,7.4633,0.063687,0.1295,0.054943,0.18806,0.06716,0.091426,0.5947826808836559
1999.8,0.12308,124.96,8.291,0.064818,0.12853,0.054966,0.1903,0.066762,0.090271,0.5956467764292112
2000.0,0.12281,125.18,8.3062,0.064815,0.12848,0.054966,0.19046,0.066761,0.090274,0.595753332782025
2000.0,0.12286,125.22,8.3062,0.064816,0.12848,0.054967,0.19047,0.06676,0.090273,0.595765259879514
1998.6,0.12288,125.22,8.3035,0.064811,0.12848,0.054966,0.19049,0.066763,0.090277,0.5957876171824942
1999.9,0.12286,125.24,8.3069,0.064815,0.12848,0.054967,0.19052,0.06676,0.090273,0.5958176988212038
