iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1781.5,0.029134,398.5,10.464,0.8085348628778373,0.11410665601136469,0.8448561395656278
2,1629.0,0.0097042,213.73,1.3103,0.4517377636800054,0.14799316179556457,0.4988454501671309
3,1981.2,0.023004,79.848,3.452,0.6374112340023126,0.11435777528686865,0.6738124444381073
4,1876.7,0.16212,83.928,5.7817,0.09514087148607926,0.10213354733725047,0.12765098931454627
5,1235.3,0.20863,103.1,5.0554,0.09585212598268078,0.10424832944270945,0.12903539986243995
6,1925.5,0.12099,128.05,7.9089,0.019555032037635315,0.17899717470644744,0.0765316023456647
7,1772.3,0.31108,113.33,4.1894,0.4853042964435703,0.10759338126864712,0.5195523333893226
8,1423.8,0.21153,118.32,4.364,0.04052792236683212,0.1070734150131723,0.07461044891298478
9,1413.9,0.1901,131.97,4.59,0.030769180399028716,0.10600724859634976,0.06451233563438961
10,1488.8,0.18215,122.99,5.0555,0.01417378948773543,0.10426217166382984,0.04736146948332395
11,1446.7,0.18012,124.24,4.9446,0.012289443641696965,0.10456804498547478,0.04557448613948495
12,1480.2,0.18271,123.3,4.6459,0.01225119495233225,0.10584403717882696,0.04594239837995757
13,1395.8,0.19264,122.84,4.5337,0.013165966751943559,0.10634369309794853,0.04701621559831552
14,1472.4,0.17783,124.01,4.9562,0.01239912636468431,0.10454921446406687,0.045678174921346154
15,1366.8,0.19439,124.51,4.5783,0.015059836078612112,0.10610725436832093,0.048834824139866874
16,1438.6,0.18691,123.63,5.596,0.019422076757155037,0.17277158289165825,0.07441697964319213
17,1472.1,0.17759,123.68,5.1193,0.01230075976397049,0.1040617508696306,0.04542464383936859
18,1441.2,0.18407,123.25,4.8852,0.01277466294407084,0.10476850491845631,0.04612351382031058
19,1459.9,0.18023,123.38,5.2105,0.012580977333666045,0.10377277959542158,0.045612878995660286
20,1504.1,0.18077,122.4,4.9386,0.014362969979629164,0.1046286043518476,0.04766728912243465
21,1489.5,0.17656,123.47,5.294,0.013551689888601759,0.10351677480757687,0.04650210269571464
22,1449.3,0.17845,124.56,5.1596,0.012764780591198174,0.10392004996631266,0.045843559868189
23,1500.3,0.17431,123.93,5.2961,0.013690764128919234,0.10351423507943977,0.04664036851545786
24,1470.5,0.17934,125.11,4.1936,0.015567154795764064,0.10800403833620772,0.04994590794595211
25,1545.1,0.17609,122.67,4.1117,0.013193087417656173,0.10843417614127765,0.047708757683619374
26,1491.6,0.17186,125.62,5.2247,0.014298395251942703,0.10373691214113842,0.047318879948646364
27,1508.4,0.16938,126.91,5.318,0.016402396097111492,0.10343202483088315,0.04932583214878892
28,1466.0,0.18174,123.08,5.1934,0.012886389474883032,0.10383139037913089,0.04593694752876892
29,1609.9,0.16428,124.77,4.7687,0.01159895727656825,0.10534149905046676,0.04513019784975222
30,1433.6,0.18112,125.01,5.2113,0.013424142951343752,0.1037447162492941,0.04644711177282622
31,1406.5,0.18548,125.27,5.2769,0.014132497795640051,0.1035140959272344,0.04708205788865602
32,1496.0,0.17153,122.87,5.3387,0.014798639028598879,0.10338342671687734,0.04770660582013837
33,1469.8,0.17777,123.55,5.19,0.012478115458024786,0.10384299125059451,0.0455323661839859
34,1453.6,0.18117,123.75,5.2819,0.013466999091041758,0.10353140422077417,0.04642206858500441
35,1486.2,0.17844,123.07,5.0402,0.012542180313253075,0.10431037321443112,0.04574520333892738
