iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,19.821,13.682,144.97,216.56,2.6962,68.794,32.167,18.749,0.6131851525665125,0.24579096283984442,0.6914228459730677
2,99.517,283.61,133.62,233.7,97.304,14.503,111.29,18.334,0.2807275184123364,0.17193754816543672,0.33545693979959657
3,131.39,0.34424,174.58,223.75,90.76,0.78956,27.132,17.265,0.5913880446694065,0.16110845043144645,0.6426704571894871
4,181.07,174.36,148.34,963.03,4.0863,11.419,111.65,14.436,0.32160101820815185,0.14523330507633253,0.367830215017095
5,114.43,223.26,138.22,211.05,155.06,10.06,65.974,18.597,0.1599369203691675,0.1673723590316245,0.21321319692283647
6,114.3,225.96,140.2,229.67,156.32,38.954,72.37,18.197,0.09861228640739175,0.1584000656189397,0.14903259326606144
7,574.68,323.91,40.524,236.41,156.4,114.81,68.555,11.417,0.02744300356715483,0.10109575167358528,0.059622780776038525
8,591.73,324.39,41.325,234.41,169.49,116.99,58.741,10.737,0.03978180150473044,0.10173487509325618,0.07216501801658698
9,583.29,384.88,32.167,251.05,269.98,260.5,60.887,11.732,0.10117797624242919,0.10154389151260146,0.13350040079246456
10,564.47,514.72,41.455,235.62,195.84,142.1,60.811,12.87,0.06599894511558903,0.10004257805221459,0.09784348674892246
11,569.7,406.65,45.996,240.45,116.28,120.56,63.132,11.648,0.013215806025998226,0.1005906996059496,0.045234820168715925
12,576.67,397.33,44.948,243.15,152.82,242.02,62.091,11.824,0.05007377337255177,0.10080057188826284,0.08215959193756572
13,515.93,377.02,120.47,210.1,52.901,160.61,64.332,11.001,0.02697030734847618,0.09953256001673341,0.058652505198983906
14,572.42,401.92,40.931,244.09,148.11,119.81,62.789,11.545,0.011793411306397177,0.10081987698981298,0.043885374876088325
15,581.83,412.47,41.215,227.78,149.41,117.88,62.729,11.24,0.0120359821211847,0.1010718650475553,0.04420815598085548
16,590.16,398.51,3.9865,229.56,179.52,82.008,42.271,10.744,0.19399372314544763,0.1020165765272844,0.2264666080087075
17,611.35,429.62,38.661,231.49,146.9,118.6,62.982,11.133,0.018072203541352957,0.10116382765644533,0.050273650008592685
18,561.92,391.63,39.712,247.65,163.12,115.45,64.269,11.22,0.01398168561627172,0.10080455868191633,0.04606877321711976
19,581.91,394.95,39.744,259.97,144.69,120.79,63.445,11.262,0.011925869065537173,0.10087802116577307,0.04403634050126043
20,580.66,395.51,44.501,186.53,163.44,131.12,61.553,10.961,0.018396285746871185,0.10143767101232304,0.050684899261552535
21,555.31,413.47,41.397,264.88,125.84,111.66,62.273,11.979,0.013083408695293263,0.10010987113757985,0.04494937038297026
22,702.28,435.33,39.202,237.08,148.02,145.58,61.891,11.758,0.04578936400929889,0.10159366485550704,0.0781276319064495
23,559.28,395.97,40.206,278.27,144.68,116.86,63.611,11.175,0.01105553274122181,0.10055504772834525,0.04306319853883703
24,487.75,459.42,5.4753,519.37,78.312,113.66,64.119,13.805,0.020422658701211942,0.16839176240780476,0.0740234214275282
25,558.4,403.02,50.118,217.28,117.65,173.53,62.584,10.966,0.017367971012048868,0.10086993031831062,0.04947586705103722
26,545.45,403.91,64.928,272.33,147.61,77.627,62.574,11.206,0.015729135209746184,0.10037093607681394,0.04767819644851736
