Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
668.23,0.61158,133.65,9.0367,0.1585,0.1206,0.12481,0.056619,0.14012,0.11319,0.43109,0.071103,0.25303,1.4690541165776458
671.34,0.59099,136.16,8.9847,0.15869,0.12041,0.12489,0.056686,0.13999,0.11415,0.41625,0.070902,0.27494,1.4769140366600366
671.33,0.57989,136.23,8.9825,0.15874,0.12039,0.12485,0.056675,0.14003,0.11433,0.41023,0.070922,0.28255,1.4787182883157524
670.42,0.58588,136.2,8.9681,0.15872,0.1204,0.1249,0.056705,0.13997,0.11427,0.40911,0.070899,0.28434,1.479313304430864
675.95,0.58775,135.35,8.9532,0.15862,0.12056,0.12493,0.056727,0.1399,0.11355,0.40022,0.070954,0.30086,1.4863148319703665
671.08,0.5759,136.2,8.9677,0.15875,0.1204,0.12486,0.056692,0.14001,0.11436,0.41374,0.070926,0.2907,1.4904457432041638
670.21,0.58575,134.64,8.965,0.15866,0.12055,0.12488,0.056703,0.13998,0.11365,0.4165,0.071016,0.29123,1.4931602305167033
679.43,0.58737,136.28,8.9602,0.15862,0.12051,0.12493,0.056721,0.13988,0.11373,0.41228,0.070895,0.29584,1.493407564440672
671.16,0.57662,137.24,8.9562,0.15879,0.1203,0.1249,0.056715,0.13997,0.11482,0.41477,0.070839,0.2939,1.4949986560022521
670.74,0.58026,137.06,8.9481,0.15877,0.12032,0.12493,0.056732,0.13994,0.11469,0.41349,0.070839,0.29658,1.4962897252252956
