iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,2317.2092200807083,2.4953845304278284,281.4576220306463,18.726666725885053,4.74341405380582,0,4.74341405380582
2,2944.68586797264,8.659288543930774,3.1123020534005312,7.102074711828293,7.483439504674821,0,7.483439504674821
3,867.4772641111799,5.021920203141245,133.3469110482346,8.209675856924367,1.85744676043011,0,1.85744676043011
4,3160.8534053431654,9.382945122115464,329.5150386834643,4.746449072812677,8.595537481970545,0,8.595537481970545
5,319.53809646449287,4.668356563509074,102.19164965030966,15.074912476084009,0.2650387156309513,0,0.2650387156309513
6,3862.378593884364,3.6610902137336288,439.3617573134775,2.0320277479566693,6.590833794795845,0,6.590833794795845
7,1455.0785648671758,6.303747492479528,395.1836052459358,10.673474048910348,4.51620447228437,0,4.51620447228437
8,1664.830311988013,1.093557995600406,188.0287392048762,17.463925938765094,1.852003323889774,0,1.852003323889774
9,320.91,2.6156,252.78,3.4808,0.44331940310165646,0,0.44331940310165646
10,317.44,1.2876,1.0543,18.949,0.5459202591918815,0,0.5459202591918815
11,256.91,2.6725,175.4,18.9,0.2300939905062426,0,0.2300939905062426
12,275.84,0.74788,74.295,20.0,0.4718531770963589,0,0.4718531770963589
13,336.96,1.6317,78.724,20.0,0.1435693352580543,0,0.1435693352580543
14,332.71,1.5696,136.05,19.746,0.063571136488992,0,0.063571136488992
15,326.16,1.452,122.16,17.702,0.05008998779012874,0,0.05008998779012874
16,325.98,1.4755,134.99,20.0,0.03787083893674768,0,0.03787083893674768
17,431.76,1.0684,130.61,20.0,0.04384887432462126,0,0.04384887432462126
18,334.24,1.4586,133.49,13.042,0.036466447074176137,0,0.036466447074176137
19,412.54,1.0225,136.93,20.0,0.023370084487554347,0,0.023370084487554347
