Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
893.02,2.7025,191.75,1.8743,0.0,0.0
909.31,2.7898,185.93,1.8986,0.0,0.0
915.04,2.7006,190.58,1.8834,0.0,0.0
918.76,2.7101,192.9,1.8708,0.0,0.0
912.44,2.7103,187.17,1.8691,0.0,0.0
924.17,2.7356,189.72,1.885,0.0,0.0
899.27,2.7154,188.41,1.8882,0.0,0.0
911.7,2.7267,190.55,1.8807,0.0,0.0
893.79,2.7618,187.52,1.886,0.0,0.0
866.55,3.3209,223.09,1.6374,0.0,0.0
