iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1781.5,0.029134,398.5,10.464,0.814734440974781,0.11237062225473016,0.8505031209550858
2,1629.0,0.0097042,213.73,1.3103,0.4578044003286239,0.14802989523435417,0.5049237794324697
3,1981.2,0.023004,79.848,3.452,0.6385956572776886,0.11404014342580637,0.6748957623519403
4,1876.7,0.16212,83.928,5.7817,0.0963643071816189,0.10209018423253197,0.12886062210515836
5,1235.3,0.20863,103.1,5.0554,0.09791885894439248,0.1042118541841978,0.13109052238876628
6,1925.5,0.12099,128.05,7.9089,0.019853654526119903,0.16178745432866135,0.07135220069944133
7,1772.3,0.31108,113.33,4.1894,0.4850913610987324,0.10746483527515362,0.5192984805839264
8,1423.8,0.21153,118.32,4.364,0.04141879624443512,0.10690578945746218,0.07544796591902819
9,1413.9,0.1901,131.97,4.59,0.04728570133404592,0.10574254245182357,0.08094459798667053
10,1488.8,0.18215,122.99,5.0555,0.019594674592871137,0.1043210393075572,0.05280109274143442
11,1446.7,0.18012,124.24,4.9446,0.013109847330593545,0.10464684970581578,0.04641997414994402
12,1480.2,0.18271,123.3,4.6459,0.0188926755431334,0.10594095041150572,0.052614727410822404
13,1395.8,0.19264,122.84,4.5337,0.015930657297923395,0.10614841220534987,0.04971874630559841
14,1472.4,0.17783,124.01,4.9562,0.012927068935489495,0.10466532567022768,0.04624307683696906
15,1366.8,0.19439,124.51,4.5783,0.014222867227256733,0.10585145400025399,0.047916431502466335
16,1438.6,0.18691,123.63,5.596,0.02337369923862936,0.19139723950151794,0.08429733276024926
17,1472.1,0.17759,123.68,5.1193,0.016547094024857194,0.10398103130117903,0.04964528426360866
