Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g59),Error (g63),Error (g303),Error (curve),Error (g86),Error (g237),Reduced Error
494.12,0.53961,111.02,8.9035,0.065523,0.12465,0.063253,0.33974,0.055258,0.08982,0.7382508201320991
489.08,0.54767,110.91,8.8668,0.065538,0.12484,0.063222,0.34055,0.055248,0.089926,0.7393254253117943
491.93,0.53478,110.71,8.8536,0.065564,0.12477,0.063229,0.34429,0.055241,0.089896,0.7429892136941642
487.14,0.55198,111.42,8.8575,0.065552,0.12486,0.063178,0.34711,0.055251,0.089991,0.7459428924609481
493.19,0.56679,106.88,8.9043,0.065286,0.12533,0.063512,0.34884,0.05523,0.089645,0.7478421818621157
494.52,0.54266,111.87,8.8471,0.06552,0.12478,0.063148,0.35203,0.055262,0.08997,0.7507082848152058
491.89,0.54892,111.6,8.9243,0.065516,0.12464,0.063229,0.35652,0.05527,0.089854,0.7550331710467987
486.67,0.56708,110.94,8.9545,0.065466,0.12484,0.063288,0.35649,0.055271,0.089844,0.7551949840132257
487.76,0.56683,110.93,8.9453,0.065455,0.12486,0.063281,0.35935,0.055271,0.089848,0.7580632385896274
488.36,0.54621,110.92,9.0889,0.065554,0.12425,0.063412,0.36125,0.055276,0.089591,0.7593308526123056
