iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,229.21730579616596,383.8142935238223,486.2202527467418,13.700975807958928,2.899552861795368,0.16509162574355107,2.9521031583956945
2,106.7969906791039,125.31866602286823,352.76051530083066,11.708510321299483,1.7206681684949041,0.18585450644223434,1.7798274952872764
3,520.298823079849,273.80608826248,218.5508083442554,1.04947197113975,0.2179886060033597,0.1257095389229069,0.25800319503012703
4,360.44927120514905,12.58716751737883,104.36659254752759,4.450059547512579,0.16921633536064642,0.09358102009335655,0.19900409921552578
5,993.3238284625421,535.4397937699727,259.9492108898196,10.09756656308194,2.27493369766161,0.0922031671538687,2.3042828773041433
6,773.6552611867854,823.1298233618219,125.97672599743301,19.698702770525557,1.1768748719515838,0.22654127692180592,1.2489852000244945
7,435.2006003035072,697.7263139635604,394.2418152454258,17.3158464337451,2.6064062880876655,0.19928593127164557,2.6698409701887735
8,648.3950642230607,907.8620662619651,54.14191498517738,5.9765043108241835,0.44614432017013583,0.09400001201466827,0.47606545329579986
9,574.58,10.867,98.053,2.6252,0.27773677052208623,0.10179249216355749,0.3101383271170326
10,510.35,1.1361,72.338,1.1049,0.3205989940082659,0.1245152835103946,0.36023343973060207
11,10.042,7.9138,109.38,4.8865,0.3701517003285765,0.18688506306393474,0.42963906348190817
12,490.34,14.995,74.455,4.7415,0.1589053381168005,0.09375006168651656,0.18874690958195894
13,479.94,8.1903,77.675,4.7541,0.15518022506546256,0.09363759671491606,0.18498599781831118
14,66.908,175.94,98.163,2.1344,0.40743744609021576,0.10639237273744302,0.4413031901470947
15,497.41,1.4083,88.153,2.9094,0.15378109542519544,0.0995908984346558,0.18548186297087219
