iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,561.4814400446614,778.71286389252,273.3131752084473,1.3611236645203497,0.7867420845106633,0.11873129214140796,0.8245354285986493
2,346.83677342188275,437.91702395054403,3.1920946706763957,11.032702092837607,0.4488509470915391,0.09364469003806739,0.4786589777192727
3,923.5176935883654,685.5241604095293,88.87866534646567,17.866914222506082,1.110279993394472,0.19457661904085782,1.1722156548553944
4,16.46461355861993,553.994564412283,435.8207792626204,13.611271386870799,2.0425521598938845,0.10071946410330904,2.0746121610491013
5,873.392962589271,997.250007737382,171.57419810561126,8.813345374195976,1.5655873443185562,0.09281678526088252,1.595131844670893
6,239.99515663263705,360.5419232125422,373.7472933686281,15.77676416530577,2.1528774630305376,0.11630856620424249,2.18989962950121
7,651.9041390450881,233.2609624175138,242.94077166203763,7.394335534205603,1.6229872405708645,0.09155363504631941,1.6521296677221708
8,405.09719886670126,74.92858424010132,474.7715830881047,3.99820874983784,2.6366882367599103,0.0957290399960432,2.667159736585534
9,8.4454,23.449,24.755,3.2539,0.8747495108512137,0.09902413971446555,0.906269873493173
10,48.707,362.9,39.062,19.459,0.5967799809935996,0.11266148547452623,0.6326412456122928
11,157.55,378.59,53.641,8.2668,0.3564734812985702,0.09421451855870397,0.3864628939778519
12,236.62,221.56,74.719,9.7971,0.11512523424406167,0.09234831437328922,0.14452061568148827
13,306.28,223.13,72.166,10.678,0.027238813883861564,0.09224098550135963,0.05660003148028003
14,313.11,235.98,73.09,10.156,0.016543118339412577,0.09208125875895319,0.04585349333463515
15,308.61,229.68,74.236,10.162,0.013083109471193136,0.09206440174714306,0.04238811871290502
16,303.04,195.29,73.032,9.7162,0.02918878661786501,0.09204494179975682,0.05848760156593924
17,293.57,226.13,74.814,9.7209,0.024156640278973556,0.09203736881298737,0.053453044670491126
18,305.95,233.66,74.738,10.13,0.01168877262319125,0.09205393906290907,0.04099045148907544
