iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,796.5805716911949,12.88344817798924,413.3148129707519,18.56664369071814,3.343178250100849,0.24661956197844098,3.4216796948049026
2,1605.2938170719815,16.871105125456054,467.58367737179543,6.25298217377057,6.889383244528785,0.10495962089275564,6.922792929509052
3,1069.7301251084293,4.773196001416682,121.51801761747993,11.371752150290337,3.052240815414634,0.24244316644647262,3.1294128721322485
4,427.28748489520905,2.1943788269232716,284.1388148963854,14.191490013911961,1.2775867387021902,0.16674036330918013,1.3306618447693792
5,1802.3143689190451,18.597077248502213,214.69441255140237,1.3090947232559715,4.320924161814115,0.14825203614376126,4.368114250565551
6,20.096601829757365,8.92258647374118,18.43820535724558,10.066340875843437,0.8483167025640223,0.11848714120731149,0.8860323309959643
7,678.9231656748348,10.445720030939036,319.44507732622935,16.144080453372872,2.6210611085734583,0.23900398454005806,2.6971384396898768
8,1363.3205064478684,5.73050049408761,138.1433749638833,4.455411962121489,4.020485158489324,0.10811982221070424,4.054900766791425
9,8.4057,0.85071,121.6,1.3433,0.6947949728221825,0.14752809004101589,0.7417546223720503
10,1483.2,18.503,7.1344,2.0668,3.9139195349125617,0.13263350073019003,3.956138089434146
11,166.24,0.80236,1.1172,19.024,0.7972781189799971,0.13016003859939201,0.8387093460522475
12,114.12,0.30969,385.47,18.919,0.7245923976583232,0.14431003314520696,0.7705277078839531
13,204.83,0.041258,1.3559,3.2747,0.9920988420890041,0.13358345911805253,1.0346197777569084
14,1990.1,0.031657,193.89,16.08,0.2074065832555144,0.1775571372896921,0.26392477541731596
15,1935.4,0.075604,160.76,3.8934,0.12955095707997197,0.1100862964119395,0.16459251356125149
16,1902.2,0.22636,43.569,1.5661,0.19551387949499133,0.1399853973412355,0.2400726153900727
