evals,errors
1000,5.334891632069597
2000,5.109719029952682
3000,5.08178399681359
4000,5.08178399681359
5000,5.08178399681359
6000,5.08178399681359
7000,5.08178399681359
8000,5.08178399681359
9000,5.08178399681359
10000,5.08178399681359
11000,5.028939323886419
12000,5.015104603311778
13000,4.885602349448479
14000,4.679639931916132
15000,4.520861237178527
16000,4.440406305051958
17000,4.028956545820085
18000,3.9903554427396113
19000,3.9903554427396113
20000,2.903723494707692
21000,2.903723494707692
22000,2.903723494707692
23000,2.903723494707692
24000,2.903723494707692
25000,2.903723494707692
26000,2.903723494707692
27000,2.903723494707692
28000,2.903723494707692
29000,2.8609988433404574
30000,2.8609988433404574
31000,2.8609988433404574
32000,2.8609988433404574
33000,2.8609988433404574
34000,2.8609988433404574
35000,2.8609988433404574
36000,2.8609988433404574
37000,2.8609988433404574
38000,2.8609988433404574
39000,2.8609988433404574
40000,2.8609988433404574
41000,2.8609988433404574
42000,2.8609988433404574
43000,2.658623191562987
44000,2.658623191562987
45000,2.658623191562987
46000,2.658623191562987
47000,2.658623191562987
48000,2.658623191562987
49000,2.658623191562987
50000,2.658623191562987
