iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,147.02,1.9881,230.91,18.842,0.36986721631499403,0.07248216927671285,0.3929390073678187
2,436.85,0.28826,210.74,11.271,0.1974532833295373,0.07154819861691811,0.22022778228794374
3,1269.3,0.031724,12.856,19.804,0.8914799486337744,0.07462337717489839,0.9152333073289665
4,1740.1,0.06619,228.42,13.102,0.25102476691074915,0.07148649648138358,0.2737796254694163
5,546.41,0.41944,125.4,19.971,0.052805751827895354,0.0729239601468414,0.07601816928230773
6,737.96,0.36617,108.38,19.993,0.03908664624338037,0.07347820593311447,0.062475485610939165
7,699.95,0.35718,126.92,19.976,0.016789149014313425,0.073123778752867,0.040065170706467215
8,647.15,0.40789,118.69,19.892,0.013539328475567337,0.07325056305528256,0.03685570686459291
9,646.78,0.40016,122.24,19.988,0.011562319005406095,0.0731833800150269,0.03485731236853441
10,660.53,0.41362,118.48,19.461,0.016549250426298574,0.07324552430504286,0.03986402493130884
11,714.67,0.35745,125.86,19.996,0.020356588930212822,0.07317307495945727,0.043648302092275645
12,663.56,0.37593,120.3,19.114,0.021206859214767254,0.07309822476027564,0.04447474681844774
13,658.68,0.404,120.67,19.999,0.013389357442041953,0.07324875145427828,0.03670515918055804
