iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1511.104457141419,5.876781561796298,73.44452967539073,14.205906869795603,3.610609301010243,0.1127531659155783,3.646499748419693
2,280.577924089023,8.738916933092693,415.5308662802835,16.01797681227079,3.301650133700464,0.20218724060267018,3.366008331244515
3,3952.449331858722,0.012032486205105775,160.87840862521577,6.197495010212205,1.3289569456828048,0.2616379986174885,1.4122389072440924
4,2446.530941486152,2.0223664794239493,191.44026463390477,9.428631914770095,0.8284476425645629,0.1384603759219611,0.8725209490652472
5,2624.614826218041,7.17931159881677,23.25203850192717,18.578435890501297,1.6075444177717997,0.24929368883747366,1.6868970634919933
6,3194.7282329789396,3.5035458554400476,299.3660779396325,12.64775805543962,1.067788631452082,0.24927393725949604,1.1471349900497374
7,713.7558009974858,9.483357840495596,445.12594229296155,5.6995199821688,0.36926470931174904,0.18261137480922268,0.42739171524313824
8,1354.7453165082818,4.840695647566234,350.20805895329954,1.5818483213349337,0.37760812114561537,0.2618479497790618,0.46095691223724744
9,2971.6,0.034655,152.55,8.3278,0.4687500652065534,0.1798578561872502,0.5260005989387776
10,3116.0,0.10103,146.61,8.8522,3.8986169482440958,0.18370119363968296,3.95709085428337
11,3273.9,0.094209,141.99,4.2147,6.5043259433022556,0.14538933520936956,6.5506048060450865
12,3935.3,0.19954,27.272,9.4114,6.835823065300731,0.15732271043751614,6.885900439354222
13,3396.3,0.12064,139.71,9.1625,4.396349220892622,0.15291093950012005,4.445022284641162
14,2561.2,0.10741,145.56,7.0369,2.1040523325478144,0.20940293660741935,2.1707073574658735
15,2234.3,0.090601,78.427,9.5997,2.066260570549359,0.12820702958416183,2.1070701355442556
16,2905.0,0.13238,131.86,7.9097,1.1267424995143422,0.17030072555228692,1.1809509040819077
