iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,499.4661802638156,342.63776170426854,292.89776678489744,32.47578966048366,21.49004606597931,177.9694406482304,365.8021217424077,6.607804953179731,1.6984975024091593,0.1298097182981423,1.739817219066191
2,701.2545212156522,560.8039402424364,661.0766383888508,176.57294169087066,81.21973575153557,280.7856377290158,69.46748104714631,17.050540647899876,1.4186856793827092,0.09210846661863792,1.4480047149086512
3,192.87389713445722,75.69729010844858,694.0487002461883,807.2643021658472,344.3099228898011,515.9765723080365,411.65337998839294,3.0026661759814415,0.08297093864849706,0.09448887349667837,0.11304768121685935
4,76.33180451447164,681.8097721590078,13.159465039636741,684.8958022958757,669.2021185643595,739.9900706359915,59.97842375662415,1.2172183616554486,0.14436892119009417,0.09444127548800993,0.17443051284173464
5,860.9916622221327,943.2764929238767,181.8890821168439,740.7586307253799,549.925027386929,110.02418995937927,192.98829874581924,5.551540358981399,2.111805392382179,0.09962078965244367,2.143515674597988
6,686.1862262641591,758.1061904440753,879.5514173682748,603.4658264543782,198.99119351864468,835.8790251717778,163.14816097604228,13.001553515880937,0.21580396273561953,0.11115611559488982,0.2511860532392612
7,511.95585675916834,875.9205694951235,832.5943683963266,483.5847849514827,485.90587516239196,5.162367152945178,234.74017134564056,18.590289284734094,0.5608870894100603,0.12072911927368277,0.5993163616251356
8,436.7879157389559,129.5633096368477,467.11105895762967,984.8464278537799,892.640371531558,402.5099296709362,459.7109384577069,8.496657414205004,0.9445767668228139,0.09596813726691193,0.975124373673515
9,885.2137672739459,594.321015572672,941.5413891360563,866.5480446331455,311.54580656293786,440.8607660597137,147.25137498229262,11.708545869974827,1.0725639161744676,0.09127842881369926,1.1016187424611914
10,575.4188841438605,390.45256329581537,593.0833119629712,878.1349777193165,706.9797391802217,964.6727325979883,265.8431901771847,9.687918446586833,1.4225350431467128,0.09224657466215239,1.451898039828267
11,344.60970425837587,49.82230160649287,367.70219389743573,551.6963421586839,397.82803752486586,578.5405569517014,110.75962173759538,11.184639350408098,1.9048026876782747,0.22720096405968365,1.9771230006889602
12,146.5144406575587,278.96860719469186,540.7870912065368,388.29445180661065,831.0164214569007,810.0813840677096,312.90304280624787,7.882598331259402,3.0032759048030857,0.19500803592941407,3.065348890524702
13,25.901949607318585,204.49245219942983,777.1239479107438,268.2111049519363,765.0228859180978,212.24157697435174,27.020694803598833,15.385248619057755,0.9233585683664585,0.09169878419292221,0.9525471979260995
14,265.543723313624,481.9651833017334,223.69588703808296,247.79044818758595,566.2354396798173,637.2980492163487,498.95392133303767,4.420354619532894,1.488200975466587,0.16089241823058065,1.539414622801398
15,969.606662513371,705.9430718140263,414.23629097971553,373.68538960300543,988.3888161920733,359.4161288299879,282.78375227099417,19.259574879860402,1.5624177681570528,0.09248090639954551,1.5918553549472658
16,792.0421341328183,839.2736693443345,76.57208729679287,90.23922477392581,175.02886189990423,933.1981276824486,381.83822010274713,14.08722158768857,0.3932298200580901,0.09369381976174365,0.4230534891625753
17,601.52,528.19,695.78,170.22,11.845,274.44,72.854,17.239,1.5262407404138307,0.09435050765981026,1.5562734397684077
18,676.86,523.43,698.07,163.61,45.55,296.2,72.359,16.891,1.7313565091234837,0.09255384159924952,1.7608173119088135
19,817.42,550.09,341.56,0.91178,5.5164,319.56,60.269,18.43,0.1612790401220331,0.09651911740359653,0.19200202939733182
20,770.47,568.19,16.342,3.1854,874.13,828.71,29.538,16.98,1.7527944445973058,0.09811246281470565,1.784024611469066
21,785.06,535.72,461.82,182.79,7.6207,324.45,70.012,19.153,2.6466317349154096,0.09522524585163575,2.6769428720842674
22,757.06,215.97,512.36,6.7273,31.234,33.72,53.246,18.839,2.015977112750075,0.14108361324523033,2.0608854216245622
23,761.84,543.27,474.86,104.56,8.1979,314.05,77.646,18.919,2.0048783066090783,0.0923234830625087,2.0342657839947966
24,1.7339,602.87,17.503,672.29,721.52,715.5,230.46,3.4694,1.7596635520870803,0.09333086171953067,1.7893716880584591
25,162.77,85.185,510.44,814.13,578.17,528.99,470.23,1.6722,0.10167262920440723,0.09538315580352356,0.13203403067207758
26,36.603,683.53,3.5608,677.97,663.87,744.32,48.752,1.0661,0.06605132172659516,0.16559903536695303,0.1187631318263955
27,13.86,718.62,0.57961,664.72,667.24,813.92,40.086,2.5656,0.027980491526261225,0.185089540964056,0.08689632224433996
28,103.51,590.33,0.52756,594.88,0.085123,745.2,104.52,5.5101,0.10240159826944129,0.09380813520690548,0.13226165511026503
29,0.043047,704.56,0.00055091,660.08,652.0,791.27,161.59,5.3538,0.06304718413052456,0.0954840726580604,0.09344070843067656
30,21.347,812.09,0.037476,656.89,667.51,837.27,48.06,2.5439,0.1630431072102358,0.1807647408725381,0.22058231130341582
31,42.592,705.4,2.3477,833.61,670.46,743.24,53.445,1.0099,0.18039864062677072,0.1449048231532117,0.22652327839215186
32,264.32,54.347,552.44,820.76,571.25,978.76,484.52,2.4071,0.20584368002536893,0.09543764051554451,0.23622242451552145
33,169.28,86.197,548.33,738.14,578.6,546.42,488.76,1.7171,0.11406362233831473,0.09769577809487952,0.1451611543443327
34,339.42,121.81,680.2,913.18,400.01,523.33,456.64,1.4041,0.18201289328870662,0.09883911722935891,0.2134743614444902
35,248.77,74.896,697.56,824.57,340.31,433.68,406.51,3.0075,0.057669944464446316,0.09369015562376362,0.08749244723758814
36,106.56,748.76,14.382,975.99,665.12,918.59,99.596,1.1079,0.1170974593332712,0.09390752241362818,0.14698915210455496
37,185.52,76.148,857.03,798.42,346.46,515.2,399.22,2.8105,0.09564091652460344,0.09452900580148232,0.12573043360234015
38,191.93,76.224,706.78,828.44,346.6,500.72,419.73,3.0237,0.08430470497525065,0.09428013372067014,0.11431500360926973
39,126.89,640.65,0.3844,667.66,663.91,812.25,5.8053,1.5348,0.29759227141195493,0.09852078412180901,0.3289524109925058
