iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1224.389089724553,0.609961851752765,23.18857857227938,1.1557176172467925,0.17078294427801016,0.1513490638317763,0.21895884756032613
2,690.0145153998089,4.80401456634425,103.93979010528228,6.855382276342665,1.6978679764709772,0.17326881091082585,1.753021151951203
3,456.5005329351082,5.337363235493777,251.55691824653985,16.01469958123311,1.5392502802226158,0.223853525621457,1.6105050704850221
4,129.11570825789923,8.777484739832456,405.83887325956084,14.103201724327496,1.0954808673064127,0.20855156507215827,1.1618648922479828
5,1464.4488299335087,17.129422260963576,232.38587177025082,5.336319476370422,5.473899544217369,0.10621917672643469,5.5077101582716965
6,1881.4735112164915,12.925824296353163,317.28313628295854,9.89188122417874,7.140456025170461,0.25108589527174197,7.2203791479167645
7,1574.1560195905038,19.19638863966147,444.89501476767725,12.291876805403318,6.489359667920534,0.23847899814083523,6.565269890675968
8,974.2327713692673,10.185645108746968,184.07494144637946,19.527901540506242,3.0775531318226634,0.2324850532198645,3.151555422652511
9,169.39,10.773,45.225,1.1051,0.5420427853816415,0.15354392517155308,0.5909173347272111
10,953.78,0.15852,245.21,5.2285,0.3279552818178575,0.10412086767218948,0.36109798335594967
11,1465.4,0.1052,88.322,3.1261,0.38459927871903493,0.11587949947242304,0.42148486900713655
12,807.03,0.224,105.06,4.9785,0.2509000288251556,0.10457721729116219,0.284187990958523
13,1335.3,0.45143,77.981,2.4668,0.34221430569101374,0.1231503120058713,0.38141426748910096
14,1282.6,0.3151,106.26,5.0153,0.18395058460763347,0.1040884606482701,0.2170829706696303
15,909.21,0.26557,124.51,5.5984,0.06576981332519234,0.23611609837739173,0.14092790172586062
16,1081.1,0.24808,132.93,4.5326,0.02332741761501014,0.10603893000610447,0.0570806573563042
17,1064.9,0.24949,126.73,4.8007,0.01393032164049554,0.10504814993616392,0.04736818629049366
18,1061.0,0.25496,124.52,4.7428,0.012121752029849645,0.10520182648137757,0.045608533443463835
19,1145.9,0.24084,123.21,4.5554,0.015821259339382113,0.10602117175589731,0.04956884645407392
20,1137.3,0.23945,124.13,4.6718,0.015767092256261207,0.10544761219709224,0.04933210969307014
21,1046.5,0.25183,124.66,4.894,0.01845284819290737,0.10478606248661632,0.05180728781666979
22,1060.0,0.24718,124.61,5.0967,0.018257944838638348,0.10414089059951903,0.05140701987244985
23,1239.4,0.23647,122.51,3.8895,0.02773406223260976,0.10947767379401857,0.06258188811764998
24,1080.0,0.25115,122.78,4.6587,0.012612113175146631,0.10552050400079528,0.04620033279369601
25,1183.1,0.21172,124.69,5.8251,0.027443733970056013,0.1940597684833693,0.08921487678885007
26,1066.4,0.2541,123.22,4.548,0.011682729215835878,0.10601894215722707,0.04542960662722872
27,1080.7,0.24875,123.23,5.15,0.01312511931969153,0.10391251998224174,0.04620150172830977
28,1055.1,0.25669,123.52,4.8248,0.01248342161701769,0.10497771852213439,0.0458988672516323
29,1043.4,0.2545,126.63,4.4759,0.014464730518923458,0.10628391334881565,0.048295950880152844
30,1139.2,0.23395,122.74,5.2986,0.012777727256093344,0.10340220432508948,0.045691671145965645
31,1124.7,0.23614,125.17,5.3663,0.01127217517539745,0.10321376168703442,0.04412613591059827
32,1156.1,0.23125,122.28,5.2999,0.013084681968679374,0.1034250968301641,0.04600591276923644
33,1145.0,0.23161,123.03,5.3571,0.014063010350981738,0.10325304997042589,0.04692947693519726
34,1162.8,0.24566,120.18,5.2959,0.02469300754274475,0.1033993129429428,0.05760603107709503
35,1267.0,0.20782,125.13,5.2762,0.012613728202124804,0.1035864846226594,0.0455863303325425
36,1143.2,0.23504,124.08,5.6646,0.01809772852632529,0.19223277580150305,0.07928732151249587
37,1120.0,0.2385,124.05,5.3797,0.01046641596105196,0.10312208531283026,0.043291195200014114
38,1143.3,0.22814,123.86,5.4884,0.015407147731663625,0.10633210520465837,0.049253708037041294
39,1153.7,0.23258,124.71,4.9037,0.01436076916015349,0.10448310181087729,0.04761877340570325
40,1163.1,0.22931,125.18,4.92,0.014346827237217207,0.10441639824848112,0.04758359907941259
41,1138.7,0.23226,127.12,5.444,0.01355083478452104,0.10203245971299502,0.04602877542281669
42,1176.3,0.22576,126.92,5.2746,0.014016428384593216,0.10353860388590969,0.046973789603145716
43,1169.1,0.22832,122.96,5.4693,0.01348232226175851,0.10224349216332454,0.046027436615299636
44,1276.2,0.20416,126.82,5.2038,0.013557100505318838,0.10378843179636293,0.04659398441761325
