iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.4987267229626187,0.09599562836393694,2.5292830805012847
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.7061597897169303,0.106478069574037,0.7400528119241118
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.497448292420446,0.19306025579067565,2.5589012804677895
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.3247438556887277,0.21396867332117434,3.3928521997404872
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.1068363681117679,0.09501893931316685,1.1370818358698465
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.12680326569788458,0.09695080025380245,0.15766366389209988
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.09545556049087399,0.09301741301527784,0.12506392264087773
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.624968393621597,0.09279427161934968,1.65450572765926
9,264.95,48.276,71.901,10.802,0.1120813211468308,0.09229247628917517,0.14145892877005833
10,312.57,74.735,75.012,11.771,0.015896457739478773,0.09277047147330539,0.04542621595536321
11,302.1,48.538,76.921,13.053,0.021087118464584196,0.09324562770844506,0.05076812360759546
12,311.79,88.251,74.716,12.302,0.015685858295066992,0.09284116789170296,0.04523811987984516
13,305.25,41.48,76.298,15.126,0.01570245360072603,0.09393345153586913,0.04560239986795915
14,288.37,16.872,77.865,16.954,0.02755526886890165,0.09451175133394854,0.05763929367904154
15,316.82,87.417,74.688,12.298,0.013708369178882032,0.09288816010365006,0.04327558884929661
16,330.24,47.127,76.257,10.872,0.021976739974237276,0.09276243239513296,0.05150393927206363
17,438.63,4.026,63.818,9.07,0.09303153556390302,0.09375848286261174,0.12287578757266585
18,328.5,40.441,74.431,9.9033,0.014420510878614939,0.09261553870769776,0.04390095246351267
19,910.35,0.089134,43.699,1.4053,0.19349440344651753,0.11809253204039676,0.23108442387945188
20,314.29,83.022,74.901,14.419,0.014607455088250326,0.09352874826980793,0.044378580304925294
21,331.86,40.454,74.808,9.7587,0.012244893654516954,0.09258753863962664,0.04171642254093383
22,317.66,102.76,74.238,11.631,0.01394189995327169,0.0926500660466411,0.04343333193149871
23,329.04,2.1553,72.499,15.487,0.01712828581918235,0.09458298219234808,0.047234984115752165
24,328.4,38.271,74.839,10.418,0.012677187998933295,0.09274788916768212,0.042199758043685025
25,315.68,94.495,75.229,11.936,0.013421991088528786,0.09272946253155995,0.04293869575283371
26,338.85,0.99738,74.588,17.334,0.028599825725357266,0.09515635023190804,0.058889032737340835
27,313.67,73.78,74.947,10.617,0.018578843655714744,0.09246318831538644,0.048010790604575804
28,30.79,0.0049402,47.74,1.0509,0.8460868691026915,0.12542087524157525,0.8860095736259087
29,330.72,0.066107,75.061,10.049,0.011714370979385262,0.09278270163795906,0.04124802217758862
