iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,2127.6698242192856,7.36173353198117,112.23605453326513,8.179394385876458,5.520513638825379,0.14581732404947131,5.566928734647191
2,2757.0612773776907,7.662014587324668,346.15778534186603,7.7670042584359456,7.453379694684812,0.12766313705637028,7.49401613331109
3,3856.132714467851,9.876659249233642,441.99546381574777,14.401113773477984,10.662836295914294,0.1729563901600895,10.717890024780912
4,3008.3243986320945,0.04891133961505631,265.0234648762724,11.725823067728957,8.136052812692494,0.10986749315716367,8.17102472193465
5,709.8231566022764,4.950075457973241,403.0407799169341,18.596753919529732,0.3012270595022202,0.12417048543414697,0.34075175258814955
6,1063.1209860065157,2.303025094410813,39.10561858754961,17.326850954258017,0.1649852838347444,0.1904847356317507,0.2256184583534364
7,1772.1004248951715,3.284824478508855,157.4451408287061,4.167263227939086,1.813359762200733,0.1475285500590269,1.8603195581788814
8,399.4096449005349,5.593783385695824,240.75578640625716,2.7782377551521282,1.822732185032017,0.1935658310677847,1.8843461026882744
9,787.62,0.087452,30.634,1.149,1.8350335435067673,0.21514697702267288,1.9035169532756409
10,3226.2,0.12937,112.33,18.89,1.481599656875744,0.14229604117967914,1.5268938935480516
11,3834.7,0.029199,283.77,1.3203,3.178386528381503,0.14008675090795675,3.222977526118872
12,3714.5,0.026062,56.822,18.73,0.7217650528918331,0.20074550016387238,0.7856643302009034
13,200.08,9.4532,53.229,1.6657,0.5802310267315466,0.2377004970246958,0.655893444885308
14,3293.7,0.10844,94.432,11.72,0.8776779297218487,0.24146858716301267,0.9545397682186679
15,3898.4,0.10863,142.84,19.237,0.8055046528210145,0.216577268737437,0.8744433385828243
16,33.555,2.6421,465.27,19.288,0.10624160493760904,0.1751370212187222,0.16198945022830863
17,54.68,5.1707,495.63,19.868,0.2284476077826459,0.2005438518884355,0.29228269845211274
18,517.32,2.7117,327.24,19.812,0.4688822510353672,0.13126226446134664,0.5106643274962851
19,585.01,2.6865,489.58,18.689,0.5564902195394963,0.11944295263390198,0.5945100921978496
20,144.02,9.4327,482.08,19.17,0.6108353556300323,0.2188107003315485,0.6804849647483631
21,528.03,8.3986,461.33,19.497,0.629856394488167,0.20257581756142282,0.6943382799197318
