evals,errors
1000,0.2283044692394314
2000,0.1720547388013753
3000,0.1621368683171577
4000,0.15630444947355934
5000,0.15045379387708754
6000,0.15045379387708754
7000,0.15045379387708754
8000,0.15045379387708754
9000,0.15045379387708754
10000,0.15045379387708754
11000,0.14932211035221143
12000,0.14819034751692192
13000,0.14819034751692192
14000,0.14819034751692192
15000,0.1462193521942908
16000,0.1462193521942908
17000,0.1462193521942908
18000,0.1462193521942908
19000,0.1462193521942908
20000,0.1449472206642606
21000,0.1449472206642606
22000,0.14480428270458634
23000,0.14480428270458634
24000,0.14169621565163673
25000,0.14169621565163673
26000,0.14169621565163673
27000,0.14169621565163673
28000,0.14169621565163673
29000,0.14158448286432687
30000,0.14012149894310397
31000,0.14012149894310397
32000,0.14012149894310397
33000,0.14012149894310397
34000,0.14012149894310397
35000,0.14012149894310397
36000,0.13977365202282718
37000,0.13936601952561503
38000,0.13936601952561503
39000,0.13936601952561503
40000,0.13936601952561503
