evals,errors
1000,0.125885308880942
2000,0.125879836718737
3000,0.1236584415085382
4000,0.12330959131286827
5000,0.12035821550773744
6000,0.12035821550773744
7000,0.12035821550773744
8000,0.12035821550773744
9000,0.12031197227628772
10000,0.12031197227628772
11000,0.12031197227628772
12000,0.12031197227628772
13000,0.12031197227628772
14000,0.12031197227628772
15000,0.12031197227628772
16000,0.12031197227628772
17000,0.12031197227628772
18000,0.12031197227628772
19000,0.12031197227628772
20000,0.12030143410260936
21000,0.12030143410260936
22000,0.12030143410260936
23000,0.12030143410260936
24000,0.12030143410260936
25000,0.12030143410260936
26000,0.12030143410260936
27000,0.12030143410260936
28000,0.1201396043360114
29000,0.1201396043360114
30000,0.1201396043360114
31000,0.1201396043360114
32000,0.1201396043360114
33000,0.1201396043360114
34000,0.1201396043360114
35000,0.1201396043360114
36000,0.1201396043360114
37000,0.1158314474296465
38000,0.1158314474296465
39000,0.1158314474296465
40000,0.1158314474296465
