iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,11.588,0.018246,484.07,1.3689,0.5460773121418467,0.1240786218213632,0.5855727641316465
2,120.31,0.46316,132.85,14.791,0.41346690096590777,0.07695853883548401,0.4379635647035015
3,861.43,0.00026981,47.16,16.846,0.8743061650594864,0.10434692590969366,0.9075208231694295
4,205.16,0.14714,166.12,7.183,0.3591891991764393,0.07463197946984466,0.3829452960671566
5,468.89,0.11146,115.77,6.7679,0.46073942210220553,0.07295341594022654,0.4839612156268578
6,414.87,1.0766,97.669,11.478,0.09427196422541961,0.07296720405890278,0.11749814664455839
7,414.69,0.74901,120.19,11.075,0.030459725587045787,0.07272728109080658,0.053609538153516975
8,452.57,0.66813,117.35,10.928,0.021920939446969746,0.07294792946915521,0.04514098657363973
9,448.8,0.63963,116.27,10.606,0.02918775165304686,0.07294086246195197,0.052405549281458325
10,442.87,0.65637,125.67,12.636,0.03058152988091251,0.07281948257380524,0.05376069109094299
11,518.33,0.51183,123.68,12.158,0.022536124170502537,0.07303515640718719,0.04578393649388964
12,522.38,0.52476,120.64,12.419,0.01872081879365843,0.0730536485292956,0.04197451734232917
13,510.44,0.58243,115.82,11.905,0.01848272593032275,0.07315790862954422,0.04176961149963713
14,498.66,0.58494,120.34,11.595,0.018880025455475465,0.07306133211417691,0.042136169765175244
15,528.91,0.53154,120.4,12.514,0.018132397798862224,0.07305034126780612,0.04138504361350466
16,437.85,0.67179,118.0,11.587,0.026333280367805044,0.07290234365305658,0.049538817078541075
17,469.67,0.62928,116.42,12.4,0.0216010960834546,0.0730472324085193,0.04485275231745128
18,454.15,0.62827,117.27,12.281,0.027004461017347735,0.0729881864793732,0.05023732234835831
19,542.75,0.51485,118.73,11.686,0.017678958394312955,0.07316444167547197,0.04096792349673303
20,564.03,0.5032,119.11,12.413,0.019640240516609137,0.07307218861023901,0.042899840556334806
