iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.4975163113868426,0.09598093716768938,2.5280679925725034
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.7043705590665532,0.10635831178222373,0.7382254611846529
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.4934873824879826,0.21608144761867681,2.5622682434859123
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.3268335783211413,0.2115194896300721,3.394162322990943
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.1068408359038886,0.09492657130917898,1.137056902013131
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.1271812536829796,0.09694067682443114,0.1580384294895439
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.09500957122697515,0.09300935255292117,0.12461536765212355
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.6216028557911968,0.09280651297512629,1.6511440863734237
9,264.95,48.276,71.901,10.802,0.11493440925821005,0.09226281227012623,0.1443025745309104
10,312.57,74.735,75.012,11.771,0.015661167474737555,0.09275299808432794,0.04518536373816534
11,302.1,48.538,76.921,13.053,0.022986027516738967,0.09323820946880579,0.05266467136073497
12,311.79,88.251,74.716,12.302,0.014796379954647084,0.09284710575338237,0.0443505316195006
13,305.25,41.48,76.298,15.126,0.016960020233429112,0.09391083269551327,0.046852766700162946
14,288.37,16.872,77.865,16.954,0.029475829002620232,0.09452482186445596,0.0595640142918383
15,316.82,87.417,74.688,12.298,0.01280821800538462,0.09289477493117564,0.042377543240795984
16,330.24,47.127,76.257,10.872,0.021003083489993624,0.09273646930724516,0.05052201848026943
17,438.63,4.026,63.818,9.07,0.09128823612041066,0.09375688474160718,0.12113197943145843
18,328.5,40.441,74.431,9.9033,0.013247474493020241,0.09257900365959487,0.04271628661091463
19,910.35,0.089134,43.699,1.4053,0.1944786453414537,0.11812715250690821,0.23207968581114294
20,314.29,83.022,74.901,14.419,0.011748446886368743,0.09344325349822288,0.04149235827203117
21,331.86,40.454,74.808,9.7587,0.011879579676685167,0.09256945523034965,0.041345352435153276
22,317.66,102.76,74.238,11.631,0.012592315868220695,0.09269343423739995,0.04209755237031216
