Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g59),Error (g63),Error (g86),Error (curve),Error (g237),Error (g303),Reduced Error
1996.7,0.085206,132.54,17.002,0.065749,0.12024,0.053791,0.17932,0.089491,0.065382,0.5739686739679933
1996.5,0.08527,129.26,17.016,0.065879,0.11999,0.053776,0.18009,0.089337,0.065519,0.5745912171753508
1969.0,0.084956,128.45,16.903,0.066106,0.11975,0.053714,0.18447,0.088945,0.065836,0.5788191722183093
1996.8,0.085248,133.11,17.004,0.065721,0.12029,0.053794,0.18445,0.089514,0.065363,0.5791269064374361
1996.7,0.084066,132.54,16.951,0.065881,0.1199,0.053748,0.18478,0.089657,0.065228,0.5791963112900183
1989.6,0.08544,132.54,17.122,0.065718,0.12021,0.053806,0.188,0.089579,0.065341,0.5826570439320927
1996.7,0.087141,126.64,17.083,0.065796,0.12025,0.053818,0.18863,0.088942,0.065893,0.5833332540801948
1984.6,0.085069,132.58,16.927,0.065836,0.12018,0.053761,0.1917,0.089297,0.06553,0.5863015900015844
1996.7,0.084224,133.39,16.997,0.065816,0.12,0.053763,0.19217,0.089741,0.065169,0.5866580992976533
1996.6,0.087158,125.88,17.052,0.065843,0.12019,0.053805,0.19568,0.088855,0.065964,0.5903345158989681
