Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1080.0,0.25115,122.78,4.6587,0.057785,0.1081,0.1134,0.13871,0.10483,0.13901,0.36444,0.25101,0.034003,1.3112913771909274
1081.3,0.25117,122.78,4.6649,0.057723,0.1081,0.1134,0.1387,0.10478,0.13897,0.36466,0.25104,0.033975,1.3113359629143106
1079.1,0.25136,122.79,4.6568,0.057796,0.1081,0.11341,0.13872,0.10484,0.13902,0.36482,0.251,0.034009,1.3117021170185716
1080.2,0.25159,122.09,4.6517,0.057845,0.10818,0.11342,0.1387,0.10482,0.13906,0.36493,0.25101,0.033958,1.3119166570248528
1080.7,0.25154,122.48,4.6685,0.057654,0.10813,0.11342,0.13867,0.10472,0.13894,0.36578,0.25107,0.033925,1.3123132588064306
1085.4,0.25116,122.78,4.6594,0.057846,0.1081,0.11339,0.13871,0.10482,0.13902,0.36557,0.251,0.033995,1.3124575574589579
1084.1,0.25148,122.99,4.6213,0.058322,0.10811,0.11338,0.13882,0.10512,0.13927,0.36489,0.25082,0.034188,1.3129186354486515
1082.0,0.25117,122.73,4.6988,0.057273,0.10814,0.11341,0.13862,0.10451,0.13872,0.36774,0.2512,0.033835,1.3134600627654098
1080.5,0.2519,123.04,4.6964,0.057286,0.10812,0.11341,0.13863,0.10453,0.13873,0.36806,0.25119,0.033864,1.3138201570908885
1068.1,0.25497,121.76,4.6499,0.057648,0.10824,0.11347,0.13866,0.10471,0.13901,0.36744,0.25109,0.033878,1.3141420405049937
