iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,19.821,13.682,144.97,216.56,2.6962,68.794,32.167,18.749,0.574118282334259,0.24825595487715046,0.653140607075653
2,99.517,283.61,133.62,233.7,97.304,14.503,111.29,18.334,0.2806955307908922,0.15544147222264582,0.33017408812232346
3,131.39,0.34424,174.58,223.75,90.76,0.78956,27.132,17.265,0.5873241916698604,0.2022950097333886,0.6517166931936441
4,181.07,174.36,148.34,963.03,4.0863,11.419,111.65,14.436,0.3241394713079926,0.14776212744799805,0.3711736172782396
5,114.43,223.26,138.22,211.05,155.06,10.06,65.974,18.597,0.1583440693373113,0.14666847991961074,0.20503009648727216
6,114.3,225.96,140.2,229.67,156.32,38.954,72.37,18.197,0.0957687041395393,0.15252738653311332,0.14431967918680566
7,574.68,323.91,40.524,236.41,156.4,114.81,68.555,11.417,0.026528444093767416,0.10116875028790571,0.058731457483267024
8,591.73,324.39,41.325,234.41,169.49,116.99,58.741,10.737,0.04783754757250627,0.10175324252109075,0.08022661061822632
9,583.29,384.88,32.167,251.05,269.98,260.5,60.887,11.732,0.10187066677208362,0.10146987453876989,0.13416953098760298
10,564.47,514.72,41.455,235.62,195.84,142.1,60.811,12.87,0.06629573164345108,0.0998912314614912,0.09809209816071704
11,569.7,406.65,45.996,240.45,116.28,120.56,63.132,11.648,0.013530784850549137,0.10042898207794043,0.04549832270533231
12,576.67,397.33,44.948,243.15,152.82,242.02,62.091,11.824,0.047797795870521416,0.10077846796830878,0.07987657853929059
13,515.93,377.02,120.47,210.1,52.901,160.61,64.332,11.001,0.027089602739453593,0.09949115152551645,0.05875861985783501
14,572.42,401.92,40.931,244.09,148.11,119.81,62.789,11.545,0.013186675707228033,0.1007451896118915,0.04525486554615363
15,581.83,412.47,41.215,227.78,149.41,117.88,62.729,11.24,0.013982866373394446,0.10101211153172263,0.04613602009824144
16,590.16,398.51,3.9865,229.56,179.52,82.008,42.271,10.744,0.19233704839639,0.10183453284942388,0.2247519869572696
17,611.35,429.62,38.661,231.49,146.9,118.6,62.982,11.133,0.016335375996100895,0.10118350620768782,0.04854308634074688
18,561.92,391.63,39.712,247.65,163.12,115.45,64.269,11.22,0.020717702239643233,0.10077832925069155,0.05279644075322344
19,581.91,394.95,39.744,259.97,144.69,120.79,63.445,11.262,0.014110631476183244,0.10079746557388763,0.046195461270621976
20,580.66,395.51,44.501,186.53,163.44,131.12,61.553,10.961,0.013636507862089513,0.10149714411003524,0.04594405225173463
