evals,errors
1000,2.6431449134657004
2000,2.2105546510537613
3000,1.990502835414039
4000,1.7699307268258289
5000,1.6536182828669561
6000,1.6213739522688524
7000,1.6213739522688524
8000,1.570526631328664
9000,1.570526631328664
10000,1.570526631328664
11000,1.570526631328664
12000,1.570526631328664
13000,1.570526631328664
14000,1.570526631328664
15000,1.570526631328664
16000,1.570526631328664
17000,1.570526631328664
18000,1.570526631328664
19000,1.570526631328664
20000,1.570526631328664
21000,1.570526631328664
22000,1.570526631328664
23000,1.3433407100117183
24000,1.3433407100117183
25000,1.3433407100117183
26000,1.3433407100117183
27000,1.3433407100117183
28000,1.3433407100117183
29000,1.3433407100117183
30000,1.3433407100117183
31000,1.3433407100117183
32000,1.3433407100117183
33000,1.3433407100117183
34000,1.3433407100117183
35000,1.3433407100117183
36000,1.3433407100117183
37000,1.3433407100117183
38000,1.3433407100117183
39000,1.3433407100117183
40000,1.3433407100117183
41000,1.3433407100117183
42000,1.3433407100117183
43000,1.3433407100117183
44000,1.3433407100117183
45000,1.3433407100117183
46000,1.3433407100117183
47000,1.3433407100117183
48000,1.3433407100117183
49000,1.3433407100117183
50000,1.3433407100117183
