Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1080.7,0.24875,123.23,5.15,0.050186,0.10589,0.1137,0.13807,0.10079,0.13541,0.38004,0.25339,0.032077,1.3095378917877467
1081.9,0.24877,123.25,5.1451,0.050262,0.10628,0.11369,0.13807,0.10082,0.13542,0.38076,0.25336,0.032099,1.3107646274460718
1082.2,0.24895,123.23,5.1421,0.05031,0.10651,0.11368,0.13807,0.10084,0.13543,0.38151,0.25334,0.03211,1.3118165567918358
1082.2,0.24888,123.17,5.1417,0.050319,0.10656,0.11368,0.13807,0.10084,0.13544,0.38171,0.25334,0.03211,1.3120788384033921
1081.0,0.24871,123.7,5.1705,0.049873,0.10409,0.11372,0.13804,0.10066,0.13532,0.38553,0.25348,0.032006,1.3127245959718754
1083.8,0.24874,123.85,5.1488,0.050191,0.10591,0.11369,0.13807,0.10081,0.13541,0.38547,0.25337,0.032111,1.315017722502534
1082.2,0.24874,123.72,5.1391,0.050319,0.10656,0.11368,0.13809,0.10087,0.13545,0.38486,0.25332,0.032151,1.3152960268509952
1082.1,0.24867,123.71,5.1382,0.050332,0.10661,0.11368,0.13809,0.10088,0.13546,0.3849,0.25332,0.032155,1.3154208601663622
1083.3,0.24889,123.78,5.1416,0.050293,0.10642,0.11368,0.13808,0.10086,0.13544,0.38605,0.25333,0.03214,1.316286241421892
1077.9,0.24877,122.9,5.148,0.050206,0.10601,0.1137,0.13809,0.10079,0.13542,0.38717,0.25338,0.03207,1.316836978019786
