iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,19.821,13.682,144.97,216.56,2.6962,68.794,32.167,18.749,0.583718934887797,0.2846853046955015,0.6743370818236198
2,99.517,283.61,133.62,233.7,97.304,14.503,111.29,18.334,0.2739204743896681,0.1334216989127984,0.31638992018504897
3,131.39,0.34424,174.58,223.75,90.76,0.78956,27.132,17.265,0.5899255193668616,0.18613724689375666,0.6491748452401773
4,181.07,174.36,148.34,963.03,4.0863,11.419,111.65,14.436,0.3237907865777863,0.14426052817935614,0.3697103388833707
5,114.43,223.26,138.22,211.05,155.06,10.06,65.974,18.597,0.16071730738512643,0.1355543652244472,0.20386560195143621
6,114.3,225.96,140.2,229.67,156.32,38.954,72.37,18.197,0.10245203695116643,0.13003432206671062,0.14384324720820746
7,574.68,323.91,40.524,236.41,156.4,114.81,68.555,11.417,0.02736450046289595,0.10087302914295264,0.059473382888403405
8,591.73,324.39,41.325,234.41,169.49,116.99,58.741,10.737,0.053439579676087104,0.1017114382113628,0.08581533599673566
9,583.29,384.88,32.167,251.05,269.98,260.5,60.887,11.732,0.10163827422072454,0.10149866376941546,0.133946302332974
10,564.47,514.72,41.455,235.62,195.84,142.1,60.811,12.87,0.06116523148214467,0.09993574454518304,0.09297576695401427
11,569.7,406.65,45.996,240.45,116.28,120.56,63.132,11.648,0.017968252167727038,0.10046959483703177,0.04994871746523419
