Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g72),Error (g262),Error (g223),Error (g237),Error (g51),Error (curve),Error (g80),Error (g126),Reduced Error
1120.0,0.2385,124.05,5.3797,0.046334,0.10953,0.1141,0.13617,0.099003,0.13418,0.33034,0.25472,0.031101,1.2554781973109863
1121.4,0.2384,124.05,5.3784,0.046377,0.10955,0.11411,0.13615,0.099,0.13419,0.33137,0.25472,0.031099,1.2565617403244254
1121.9,0.23848,124.05,5.3789,0.046372,0.10955,0.11411,0.13614,0.098995,0.13419,0.33208,0.25472,0.031096,1.2572578196944322
1117.0,0.23874,124.04,5.3935,0.046044,0.10942,0.11409,0.1362,0.098972,0.13412,0.33275,0.25475,0.031075,1.2574096096564853
1121.4,0.23834,124.04,5.3759,0.046428,0.10957,0.11411,0.13616,0.099012,0.1342,0.3322,0.25471,0.031105,1.2574909285113305
1121.5,0.23723,124.1,5.3791,0.046346,0.10955,0.11411,0.13617,0.099007,0.13418,0.33264,0.25472,0.031107,1.257827605533588
1135.5,0.2349,123.43,5.398,0.046101,0.10951,0.11416,0.13594,0.098834,0.1341,0.33348,0.25484,0.030997,1.2579711904461575
1120.1,0.23854,124.05,5.3699,0.046535,0.10959,0.11411,0.13619,0.099048,0.13424,0.33381,0.25468,0.031122,1.2593177611089348
1133.9,0.23441,123.82,5.3861,0.046273,0.10957,0.11415,0.136,0.098917,0.13415,0.33671,0.25478,0.031051,1.2616066052696373
1137.1,0.23701,123.23,5.4167,0.045857,0.10939,0.11417,0.13587,0.098747,0.13405,0.33813,0.2549,0.030925,1.2620393589489793
