iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,0.01498,0.0014994,8.5528,12.206,0.976381062383902,0.08836406240696922,1.0045082170314017
2,5.9772,0.91041,437.23,2.544,0.7225437438939608,0.09399527580629417,0.7524633694376763
3,10.386,0.041729,287.26,4.7935,0.3460876418761278,0.07568962151904192,0.3701803966871482
4,213.42,0.095771,103.28,18.683,0.6237827075384241,0.09473970270614222,0.6539392915239024
5,1633.8,0.12065,163.04,14.976,0.09922214042027303,0.07258004279898801,0.12232508558283356
6,1997.6,0.025268,114.39,9.2898,0.46051366595952314,0.07225685269544976,0.4835137365170107
7,1912.5,0.080681,76.425,4.1887,0.41455298377063404,0.07729243538736454,0.43915593008165404
8,980.52,0.14012,100.91,11.191,0.3213816052959264,0.07307049362408777,0.3446406658048032
9,1833.3,0.067708,153.16,3.2288,0.2239715661661827,0.08367698276935318,0.2506067770276985
10,1962.6,0.25761,114.21,13.808,0.47460695767385813,0.07380034820213613,0.4980983381104042
11,1784.4,0.12744,115.82,15.907,0.052608409937824084,0.07349441032192942,0.07600240732254225
12,1801.6,0.13171,125.96,15.913,0.010156041331243365,0.07340906941739597,0.03352287386235267
13,1789.1,0.13297,123.87,15.775,0.012234427682865378,0.07343476751652564,0.035609440172983786
14,1781.7,0.13181,122.78,15.703,0.018092815593589426,0.07343241211280757,0.04146707833541842
15,1754.8,0.12967,125.48,16.137,0.017670971127480558,0.07337276988217638,0.04102624915766559
16,1798.9,0.13908,120.32,16.905,0.017627354225279075,0.07354412851498263,0.04103717740236927
17,1737.3,0.1337,123.7,16.562,0.017765942378890835,0.07343001990803247,0.041139443658290135
18,1867.0,0.12806,121.24,15.354,0.018647227560854258,0.07346943001727976,0.04203327346764255
19,1737.1,0.12712,125.73,16.009,0.026067779686921186,0.0733300786570603,0.049409468678098464
20,1746.0,0.13188,124.89,16.099,0.016236115254389307,0.07339104079330472,0.03959720909621607
21,1793.2,0.13042,124.29,16.381,0.014112986548001572,0.07343345874069732,0.037487582441835025
22,1965.2,0.12763,124.17,16.588,0.02064730756483528,0.07353920267056144,0.0440555627969484
23,1772.8,0.13513,123.7,15.424,0.011962516210009677,0.07342843099984386,0.035335511724224306
24,1629.0,0.14712,120.47,17.158,0.021063483380392423,0.07344940998689506,0.04444315671358757
25,1932.9,0.13229,123.86,13.217,0.034498516442023265,0.0734731913779755,0.057885759627106514
26,1727.9,0.13542,123.59,17.142,0.017211317374779583,0.07345529674847881,0.04059286452238445
