iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,561.4814400446614,778.71286389252,273.3131752084473,1.3611236645203497,0.8207079860094358,0.11850238710399565,0.8584284673610162
2,346.83677342188275,437.91702395054403,3.1920946706763957,11.032702092837607,0.44643181515001473,0.09363483681201988,0.4762367093984866
3,923.5176935883654,685.5241604095293,88.87866534646567,17.866914222506082,1.1253390191988362,0.22296251655711882,1.1963101924673842
4,16.46461355861993,553.994564412283,435.8207792626204,13.611271386870799,2.134370436644727,0.10034721961931138,2.16631194870061
5,873.392962589271,997.250007737382,171.57419810561126,8.813345374195976,1.582922086001706,0.09283791632614319,1.612473312581021
6,239.99515663263705,360.5419232125422,373.7472933686281,15.77676416530577,2.1811765040950752,0.1589664687423476,2.231777102667491
7,651.9041390450881,233.2609624175138,242.94077166203763,7.394335534205603,1.6469255980453532,0.0915532774432194,1.6760679113680574
8,405.09719886670126,74.92858424010132,474.7715830881047,3.99820874983784,2.708689391868929,0.09556796634032502,2.7391096203575342
9,8.4454,23.449,24.755,3.2539,0.8714818065083284,0.0988999608782784,0.9029626417990746
10,48.707,362.9,39.062,19.459,0.5761511498449423,0.09988264344487774,0.6079447827116174
11,157.55,378.59,53.641,8.2668,0.3519412710784691,0.09427392014001126,0.3819495918683359
12,236.62,221.56,74.719,9.7971,0.10258405309995845,0.09238493833725486,0.13199109230718656
13,306.28,223.13,72.166,10.678,0.020198948699442196,0.09224663927021837,0.0495619659463826
14,313.11,235.98,73.09,10.156,0.022813387189537418,0.0921234786798493,0.05213720120297512
15,308.61,229.68,74.236,10.162,0.020273594501503376,0.0921060137718985,0.049591849262079046
16,303.04,195.29,73.032,9.7162,0.02312245336825357,0.09209716532987902,0.05243789158225712
17,293.57,226.13,74.814,9.7209,0.019060430825147415,0.09209428650288724,0.04837495268005887
18,305.95,233.66,74.738,10.13,0.01962821555876597,0.09209515528037618,0.04894301395414104
19,299.47,230.86,76.793,9.7407,0.017600271424601934,0.09207446136836239,0.0469084827431992
20,300.75,231.74,77.731,9.9088,0.025768529395506147,0.09207006031021481,0.055075339813785366
21,301.22,226.33,74.399,9.6875,0.01644052826440153,0.09208161072181459,0.04575101529288245
22,321.27,200.13,73.175,10.309,0.02610955535806682,0.0921918456783124,0.05545513126300403
23,308.43,304.45,73.351,10.664,0.024197947340943163,0.09230333612231115,0.0535790117564202
24,310.38,233.37,75.435,10.776,0.027285124368032775,0.09222121043472398,0.05664004736524117
