Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
645.64,0.6283,135.41,8.7057,0.15931,0.11916,0.12669,0.057661,0.13967,0.12159,0.86036,0.070049,0.27141,1.9259033872260254
646.52,0.63079,135.48,8.7186,0.15927,0.1192,0.12665,0.057634,0.13968,0.12143,0.86188,0.070053,0.27198,1.9277713043867855
637.2,0.63191,135.38,8.6073,0.15951,0.11891,0.12715,0.05791,0.13947,0.12289,0.86422,0.069845,0.26902,1.9289201508377467
645.83,0.6233,135.34,8.7037,0.15934,0.11914,0.12667,0.057662,0.13967,0.12162,0.8647,0.070077,0.27319,1.9320786592627406
644.91,0.63087,136.19,8.6769,0.15936,0.11904,0.12682,0.057733,0.13957,0.12218,0.87439,0.069921,0.26431,1.933338020879164
645.18,0.62275,135.39,8.7033,0.15935,0.11913,0.12666,0.057661,0.13967,0.12169,0.86732,0.070075,0.27282,1.934381233566085
653.47,0.6095,137.03,8.6646,0.15947,0.11889,0.12681,0.057753,0.13952,0.12236,0.86929,0.069937,0.27154,1.9355511869232414
636.4,0.63152,135.32,8.6811,0.1594,0.11907,0.12676,0.057715,0.13964,0.12222,0.87262,0.069988,0.26894,1.9363423421518968
646.0,0.62649,134.41,8.6856,0.15932,0.11918,0.12681,0.057718,0.13967,0.12136,0.86125,0.070095,0.28158,1.9369816702024039
636.32,0.63158,136.41,8.7229,0.15937,0.11907,0.12654,0.057603,0.13967,0.12227,0.87461,0.069972,0.26919,1.938299318151465
