iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,94.639,0.59207,90.805,3.8802,0.5880161464642226,0.07933780723708678,0.6132701548559313
2,1984.3,2.04e-05,0.25989,19.699,1.0349256683865213,0.08709608100473201,1.0626492120181918
3,402.05,0.16805,52.957,4.2808,0.6864131471378249,0.0774071427144124,0.7110526059250619
4,569.89,0.14201,128.36,8.4325,0.3402950914504707,0.07230605055403902,0.3633108221727263
5,515.04,0.22612,47.21,19.387,0.5847495648920057,0.07408536239919152,0.6083316681651773
6,1322.2,0.13475,106.1,7.7218,0.21833934252492157,0.07363023397742928,0.24177657392196297
7,1989.6,3.0887,77.161,2.6933,4.291574991980115,0.09287908702598653,4.321139323600211
8,1952.0,0.071777,150.42,11.018,0.12365063388716063,0.07246656898944533,0.14671745921432078
9,1917.3,0.15064,83.617,10.545,0.09757013557560866,0.07392457452133232,0.1211010584776791
10,1745.2,0.13689,121.26,10.778,0.020542653136964347,0.0734956008924857,0.043937029492060777
11,1770.7,0.14145,120.17,10.518,0.015866219796993465,0.07354722565673844,0.03927702882492345
12,1665.8,0.15398,111.59,10.831,0.03829245016395507,0.07359951274237916,0.061719902688164234
13,1772.3,0.13675,117.97,11.193,0.025012704928867254,0.07352256665674647,0.04841566475331639
