iteration,cp_lh_0,cp_lh_1,cp_lh_2,cp_lh_3,cp_lh_4,cp_lh_5,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,19.821,13.682,144.97,216.56,2.6962,68.794,32.167,18.749,0.5974007517415028,0.23452183137614924,0.672051369194459
2,99.517,283.61,133.62,233.7,97.304,14.503,111.29,18.334,0.2672237442454991,0.13856108794362137,0.31132910837833544
3,131.39,0.34424,174.58,223.75,90.76,0.78956,27.132,17.265,0.5971207592923772,0.14410014519937064,0.6429892601098566
4,181.07,174.36,148.34,963.03,4.0863,11.419,111.65,14.436,0.30733276188545205,0.14556046538319767,0.3536660970544373
5,114.43,223.26,138.22,211.05,155.06,10.06,65.974,18.597,0.16993690405638742,0.1623726162727068,0.22162171306151704
6,114.3,225.96,140.2,229.67,156.32,38.954,72.37,18.197,0.10916389795747616,0.13412036791384982,0.15185573700306182
7,574.68,323.91,40.524,236.41,156.4,114.81,68.555,11.417,0.023399312070997425,0.10114629723479804,0.05559517843171785
8,591.73,324.39,41.325,234.41,169.49,116.99,58.741,10.737,0.05344435223546019,0.10167859843370491,0.08580965533022016
9,583.29,384.88,32.167,251.05,269.98,260.5,60.887,11.732,0.08994819478468678,0.10145715054002406,0.12224300882561356
10,564.47,514.72,41.455,235.62,195.84,142.1,60.811,12.87,0.05890983576753017,0.09986759482642787,0.09069867851017935
11,569.7,406.65,45.996,240.45,116.28,120.56,63.132,11.648,0.02484313091416084,0.10037338479356891,0.05679297160368359
12,576.67,397.33,44.948,243.15,152.82,242.02,62.091,11.824,0.03939134799430733,0.10072501906492284,0.07145311734872306
13,515.93,377.02,120.47,210.1,52.901,160.61,64.332,11.001,0.035387359326724675,0.09945740407740972,0.06704563429874025
14,572.42,401.92,40.931,244.09,148.11,119.81,62.789,11.545,0.013208537030534788,0.10069160547236397,0.04525967050810612
15,581.83,412.47,41.215,227.78,149.41,117.88,62.729,11.24,0.014565790562781825,0.10091048433417321,0.04668659534594369
16,590.16,398.51,3.9865,229.56,179.52,82.008,42.271,10.744,0.19994875302184098,0.10171400205945319,0.23232532544068338
17,611.35,429.62,38.661,231.49,146.9,118.6,62.982,11.133,0.014325358562382134,0.10101169528164691,0.04647837979071491
18,561.92,391.63,39.712,247.65,163.12,115.45,64.269,11.22,0.01443447180160058,0.1007676917629037,0.04650982429765376
19,581.91,394.95,39.744,259.97,144.69,120.79,63.445,11.262,0.013414726952029674,0.10071684702686066,0.04547389506593995
20,580.66,395.51,44.501,186.53,163.44,131.12,61.553,10.961,0.023359659166487936,0.10139028078119487,0.05563318790209265
21,555.31,413.47,41.397,264.88,125.84,111.66,62.273,11.979,0.022310481847068433,0.10006365153930877,0.05416173137968029
22,702.28,435.33,39.202,237.08,148.02,145.58,61.891,11.758,0.03834239138233522,0.10130792585786297,0.07058970573166748
23,559.28,395.97,40.206,278.27,144.68,116.86,63.611,11.175,0.013820151075381969,0.10038451139095732,0.04577353347085303
24,487.75,459.42,5.4753,519.37,78.312,113.66,64.119,13.805,0.014028443396067935,0.17157760428687888,0.06864329108831183
25,558.4,403.02,50.118,217.28,117.65,173.53,62.584,10.966,0.01959442612742035,0.10073722027271861,0.051660079246900865
26,545.45,403.91,64.928,272.33,147.61,77.627,62.574,11.206,0.021600044842468084,0.10021508889759242,0.0534994983833592
27,587.83,392.97,40.236,323.13,141.94,116.87,62.097,11.807,0.013838755093905104,0.10016170685386526,0.04572121660253316
28,556.89,393.89,63.626,344.15,139.26,114.75,62.37,10.997,0.018246028678325386,0.09976883829276231,0.05000343623998357
