Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (curve),Reduced Error
521.98,3.1134,158.69,1.0,0.05882,0.05881986209803682
521.98,3.1134,158.69,1.0,0.05882,0.05881986209803692
521.98,3.1134,158.69,1.0,0.05882,0.05881986209803763
521.98,3.1134,158.69,1.0,0.05882,0.05881986209803795
521.98,3.1134,158.69,1.0,0.05882,0.058819862098037974
521.98,3.1134,158.69,1.0,0.05882,0.05881986209804
521.98,3.1134,158.69,1.0,0.05882,0.05881986209804055
521.98,3.1134,158.69,1.0,0.05882,0.05881986209804057
521.98,3.1134,158.69,1.0,0.05882,0.05881986209804131
521.98,3.1134,158.69,1.0,0.05882,0.058819862098041346
