iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,486.3992857023052,4.583015424463705,146.50618894845397,3.0362217588059495,0.6105999813836129,0,0.6105999813836129
2,1580.4490622680603,1.499047931455351,385.3703554403609,5.815618152857485,2.6480062624705623,0,2.6480062624705623
3,2389.773000328087,9.850130733987045,267.4909922196088,8.896469301197513,7.052680503668933,0,7.052680503668933
4,2642.434098072271,3.53287001025035,468.58685225135014,18.082894558495227,6.7613419125982945,0,6.7613419125982945
5,651.8376644548014,6.614303522594803,212.777093433379,4.9769877920206955,1.5552471542151063,0,1.5552471542151063
6,3085.659404484947,5.793478888510473,102.98583065060075,12.45924443593807,7.649973186977519,0,7.649973186977519
7,3675.248429252403,0.4122316047339448,21.949656549836696,17.22821936523839,1.3411185152673502,0,1.3411185152673502
8,1381.4131185760382,8.543160924658027,342.60596184568,14.21113276755559,4.3629247440169845,0,4.3629247440169845
9,244.23,1.2426,500.0,1.3228,0.3681929251958362,0,0.3681929251958362
10,189.52,4.3079,291.14,4.1162,0.4626214278393694,0,0.4626214278393694
11,125.21,2.9102e-05,471.0,1.7393,0.36929944677485066,0,0.36929944677485066
12,644.47,4.6759,116.02,1.2729,0.3055766615700993,0,0.3055766615700993
13,373.25,2.0748,172.16,1.0,0.3825843029115616,0,0.3825843029115616
14,511.01,4.75,244.7,1.2301,0.32730242312054075,0,0.32730242312054075
15,357.46,5.1228,139.07,1.6047,0.14424495277289648,0,0.14424495277289648
16,641.04,0.11875,151.51,1.5036,0.6118672935010822,0,0.6118672935010822
17,483.32,9.6235,12.24,1.0083,0.324267858790744,0,0.324267858790744
18,326.67,3.3755,112.31,2.9533,0.10160765258132394,0,0.10160765258132394
19,318.7,2.3558,97.931,4.2213,0.10117223640848427,0,0.10117223640848427
