iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,2127.6698242192856,7.36173353198117,112.23605453326513,8.179394385876458,5.258322255400454,0.19319744681822554,5.319818912708163
2,2757.0612773776907,7.662014587324668,346.15778534186603,7.7670042584359456,7.317500225377964,0.15292080325940013,7.366176428858598
3,3856.132714467851,9.876659249233642,441.99546381574777,14.401113773477984,10.221383961996349,0.17077060810964367,10.275741934827266
4,3008.3243986320945,0.04891133961505631,265.0234648762724,11.725823067728957,8.199667019900488,0.110572885993766,8.234863462656177
5,709.8231566022764,4.950075457973241,403.0407799169341,18.596753919529732,0.37446740589318506,0.129367659096574,0.41564641073607894
6,1063.1209860065157,2.303025094410813,39.10561858754961,17.326850954258017,0.22882438295086782,0.17292702142186525,0.2838687634577637
7,1772.1004248951715,3.284824478508855,157.4451408287061,4.167263227939086,1.7910087341607528,0.18148223293228155,1.8487763230698075
8,399.4096449005349,5.593783385695824,240.75578640625716,2.7782377551521282,1.8378772373110446,0.19269538565597394,1.8992140835873392
9,787.62,0.087452,30.634,1.149,1.4305366237153891,0.21246600822314132,1.4981666546108217
10,3226.2,0.12937,112.33,18.89,1.2958537420788312,0.15093107644484208,1.3438965958435858
11,3834.7,0.029199,283.77,1.3203,3.289749932021305,0.18944307927762571,3.350051537024473
12,3714.5,0.026062,56.822,18.73,0.6742452503389471,0.2273465930754846,0.7466119185050772
13,200.08,9.4532,53.229,1.6657,0.5581874934069835,0.213546854026776,0.6261615682071531
14,3293.7,0.10844,94.432,11.72,0.8823120810928524,0.2166189523782101,0.9512640351696124
15,3898.4,0.10863,142.84,19.237,0.7522773463557298,0.23428576712996596,0.8268528222253514
16,33.555,2.6421,465.27,19.288,0.21319238910629207,0.1521852617204337,0.26163446244337374
17,54.68,5.1707,495.63,19.868,0.2651199378408118,0.19333121237374642,0.3266591740472733
18,517.32,2.7117,327.24,19.812,0.5274081953748613,0.1308674092567954,0.5690645855205594
19,585.01,2.6865,489.58,18.689,0.6157900184978773,0.12046313709630241,0.6541346259563436
20,144.02,9.4327,482.08,19.17,0.5392915411708825,0.2353714787999873,0.6142126097986169
21,528.03,8.3986,461.33,19.497,0.585564101113744,0.1606299093035662,0.6366941892618748
22,29.744,1.7889,444.89,16.516,0.564479692340269,0.15926031410294536,0.6151738247959723
23,950.75,1.4881,211.24,11.065,0.5085102326577828,0.12958924920099235,0.5497597718215936
24,1864.4,0.45578,395.16,15.615,0.506414701223465,0.12640077350265255,0.5466493170506375
25,1791.2,0.24961,499.52,17.302,0.3572629320288629,0.15815794316516207,0.40760616891682805
26,3352.6,0.16039,314.89,19.403,0.20292052000022767,0.1719893545249206,0.2576664318638788
27,6.6426,4.1579,424.0,11.778,0.37594763815873233,0.1561477650142029,0.42565101546825657
28,23.599,2.7945,498.65,17.234,0.7835835688129207,0.21634329719690656,0.852447779120294
29,1674.0,0.26966,494.4,10.976,0.5531416042640871,0.15888990372174422,0.603717831433509
30,2250.9,0.19625,289.72,16.686,0.42131419145468935,0.19617135870057698,0.48375747431518956
31,1990.8,0.23541,499.55,16.961,0.7541436110985457,0.25922290090286143,0.8366568231811675
32,3278.0,0.90465,13.087,16.85,1.1223811238677415,0.14492747984312943,1.1685129734815116
