Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
682.52,0.57355,141.2,9.0836,0.15948,0.11935,0.12517,0.057107,0.14077,0.12225,0.51786,0.071044,0.34453,1.6575520753313278
682.49,0.57343,143.83,8.9068,0.15973,0.11911,0.12556,0.057426,0.14027,0.12372,0.47657,0.070653,0.40322,1.6762525253464633
689.04,0.55839,144.02,8.8566,0.15984,0.11906,0.12573,0.057526,0.14021,0.12417,0.45443,0.070648,0.42951,1.6811213974863084
658.8,0.60878,141.4,9.1308,0.15937,0.11936,0.12491,0.056991,0.14078,0.12225,0.57231,0.071015,0.31973,1.6867148129099223
681.59,0.57057,141.87,8.9664,0.15969,0.11922,0.1255,0.057341,0.1405,0.12317,0.50355,0.070846,0.39997,1.6997759919409319
687.62,0.55543,145.8,8.7178,0.16,0.11889,0.12607,0.057755,0.1399,0.12554,0.43917,0.070492,0.47445,1.7122729089812982
687.1,0.53922,145.41,8.7629,0.16005,0.11886,0.12589,0.057652,0.1401,0.1257,0.4374,0.070586,0.47789,1.7141297951801782
688.83,0.57005,142.74,8.7804,0.15985,0.11913,0.12612,0.057733,0.14008,0.12404,0.46899,0.07065,0.45475,1.721340878915131
692.9,0.57343,139.51,8.9637,0.15962,0.11941,0.1258,0.057453,0.14055,0.12209,0.52334,0.070986,0.40348,1.7227214415862635
656.51,0.6156,140.27,9.0401,0.15948,0.11936,0.12528,0.057203,0.14062,0.1225,0.57498,0.070945,0.35716,1.7275211478707324
