iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,1099.5,0.021587,2.3642,1.3259,0.98153465972958,0.122431236463451,1.0205057326736018
2,195.44,0.20168,221.5,12.464,0.31683428922970885,0.08623943337335777,0.344285153451337
3,1999.9,0.033902,223.71,11.088,0.21498348408503212,0.07521970532327095,0.23892665992526077
4,1982.9,0.082318,94.757,9.5365,0.27392624708817476,0.07346279093090015,0.29731017970813317
5,1980.9,0.10416,127.98,7.658,0.061229710741202516,0.0735221452664232,0.08463253643294581
6,1923.6,0.10681,130.64,5.9,0.0651535576301611,0.07420789699051145,0.08877466487514926
7,1988.0,0.12387,126.46,6.6973,0.0150872519527548,0.07394823503315678,0.03862570622965114
8,1931.2,0.12478,125.32,6.6591,0.008724024759706368,0.07395774014845753,0.032265504608772255
9,1799.7,0.1357,125.0,6.8075,0.011051977280910105,0.07389602920766723,0.03457381392743673
10,1731.2,0.13847,126.07,6.2537,0.01493636075890285,0.07406403582128404,0.03851167557148797
11,1986.1,0.1424,116.95,5.4927,0.054032509975633435,0.0747401098556379,0.07782302583714555
12,1950.5,0.12928,124.8,6.3477,0.01624921904711381,0.07408153968199448,0.03983010551160945
13,1849.8,0.13626,128.2,4.862,0.015572309618862868,0.07543683565754492,0.039584600191081315
14,1994.4,0.13236,123.14,7.6811,0.040236300748300376,0.07365747532448169,0.06368220333542152
15,1714.9,0.14062,126.0,6.6577,0.009282655776864993,0.07390734893646142,0.03280809560497573
16,1848.1,0.13908,127.55,4.9916,0.023021394198087238,0.07523483262903097,0.04696938520929063
17,1979.9,0.12613,127.6,5.9598,0.016777249041002803,0.07428216678132325,0.04042199709465116
18,1962.9,0.13126,121.72,6.2263,0.01985156766510329,0.07417097846955766,0.04346092337988858
19,1992.3,0.12661,124.57,6.1178,0.014430485179263363,0.07421241092784926,0.038053029255131765
