iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,229.21730579616596,383.8142935238223,486.2202527467418,13.700975807958928,2.9007400941830364,0.1665225351570683,2.953745863395919
2,106.7969906791039,125.31866602286823,352.76051530083066,11.708510321299483,1.7210182801582197,0.1810967461642369,1.7786631648180127
3,520.298823079849,273.80608826248,218.5508083442554,1.04947197113975,0.22771494398983752,0.1258287936764363,0.2677674929836276
4,360.44927120514905,12.58716751737883,104.36659254752759,4.450059547512579,0.18019354563796156,0.09359095083302171,0.20998447054545344
5,993.3238284625421,535.4397937699727,259.9492108898196,10.09756656308194,2.295500182081435,0.09222020651369642,2.3248547855206554
6,773.6552611867854,823.1298233618219,125.97672599743301,19.698702770525557,1.1920798884165045,0.1485421688429201,1.2393623292743878
7,435.2006003035072,697.7263139635604,394.2418152454258,17.3158464337451,2.6139510958114798,0.18098763772407578,2.6715612501761035
8,648.3950642230607,907.8620662619651,54.14191498517738,5.9765043108241835,0.4581844342350718,0.09408770441305181,0.4881334807180845
9,574.58,10.867,98.053,2.6252,0.2888907247101749,0.1018708321473692,0.32131721769645205
10,510.35,1.1361,72.338,1.1049,0.3159310181072065,0.12450610409373705,0.3555625419304711
11,10.042,7.9138,109.38,4.8865,0.36542766015373407,0.19197673277151067,0.42653575211216965
12,490.34,14.995,74.455,4.7415,0.17175518769437492,0.09382442423503859,0.20162042949388975
13,479.94,8.1903,77.675,4.7541,0.16378222221317718,0.09374154195308279,0.193621081762956
14,66.908,175.94,98.163,2.1344,0.4031838031965126,0.10643457019138808,0.437062979120154
15,497.41,1.4083,88.153,2.9094,0.1624883049822435,0.09970852950160365,0.1942265156594521
16,401.73,0.012908,23.811,11.564,0.2881948504820474,0.09640331434230043,0.3188809784980853
