Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
681.56,0.50994,143.6,8.2131,0.15945,0.11987,0.12635,0.05774,0.13784,0.11881,0.24256,0.069416,0.39638,1.428405588963402
685.12,0.50905,143.46,8.2137,0.1594,0.11991,0.12636,0.057739,0.13783,0.11851,0.24248,0.06943,0.39706,1.428725092228965
676.56,0.51591,143.56,8.124,0.15959,0.11983,0.12665,0.057904,0.13757,0.11906,0.2456,0.06927,0.39387,1.4293527871549516
685.01,0.51028,143.44,8.2189,0.15939,0.11991,0.12635,0.057733,0.13784,0.11849,0.24171,0.069426,0.39861,1.4294769674455614
684.9,0.51029,143.44,8.2206,0.15939,0.11991,0.12635,0.057731,0.13784,0.1185,0.24174,0.069428,0.3989,1.429793630945237
684.42,0.50741,143.59,8.2203,0.15942,0.11989,0.12632,0.057722,0.13786,0.11866,0.24379,0.06944,0.39746,1.4305592393266369
684.42,0.50764,143.69,8.2219,0.15942,0.11989,0.12632,0.057718,0.13786,0.1187,0.24308,0.069433,0.39815,1.430567918541423
675.83,0.52101,143.05,8.2189,0.15945,0.11983,0.1264,0.057768,0.13784,0.11879,0.24206,0.069379,0.39996,1.4314863167119285
685.01,0.51028,143.44,8.2277,0.15938,0.1199,0.12633,0.057719,0.13787,0.11851,0.24222,0.069434,0.40035,1.4317145877456647
686.33,0.51202,143.15,8.2202,0.15936,0.11994,0.12637,0.05774,0.13783,0.11825,0.24357,0.069432,0.39984,1.4323375164552243
