iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,94.639,0.59207,90.805,3.8802,0.593706204042349,0.07942588265832883,0.6189882477113687
2,1984.3,2.04e-05,0.25989,19.699,1.0345222863345063,0.08514096050896279,1.0616234957836927
3,402.05,0.16805,52.957,4.2808,0.6904395834007446,0.07743091565752588,0.7150866093507984
4,569.89,0.14201,128.36,8.4325,0.344211650529112,0.07238699849638844,0.36725314778168366
5,515.04,0.22612,47.21,19.387,0.5887112598369205,0.07419771019329502,0.6123291245236462
6,1322.2,0.13475,106.1,7.7218,0.22288504831005565,0.07370718250699168,0.24634677318478407
7,1989.6,3.0887,77.161,2.6933,4.183174889192389,0.09292620578724752,4.212754219180019
8,1952.0,0.071777,150.42,11.018,0.1188114628240728,0.07243402001489536,0.14186792749084856
9,1917.3,0.15064,83.617,10.545,0.10689822471660443,0.0739762081253206,0.13044558310528365
10,1745.2,0.13689,121.26,10.778,0.02452299103847579,0.07349299905312806,0.04791653920238242
11,1770.7,0.14145,120.17,10.518,0.01666212402854263,0.07353335386280527,0.040068517527324585
12,1665.8,0.15398,111.59,10.831,0.03455259781354514,0.07367549467051959,0.058004236136652704
13,1772.3,0.13675,117.97,11.193,0.028419486671802604,0.0735680661629585,0.05183692943889551
14,1793.5,0.13763,122.97,11.236,0.01065618410307044,0.07352036445715121,0.03405844294561705
15,1852.5,0.13458,129.0,10.134,0.0315134054856639,0.07341478001297921,0.05488205575580334
16,1696.5,0.14715,121.58,10.79,0.013169763231181035,0.07353000779813547,0.03657509164449878
17,1801.0,0.13459,125.44,11.647,0.012421556033326099,0.07347366582380736,0.03580895023920809
