Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g238),Error (g39),Error (g138),Error (g243),Error (g164),Error (g50),Error (curve),Error (g185),Error (g223),Reduced Error
663.16,0.55815,146.25,8.5824,0.15967,0.11853,0.12631,0.057638,0.13879,0.12336,0.37577,0.069229,0.47581,1.6451077523516804
672.86,0.54852,146.44,8.5018,0.15961,0.11864,0.12651,0.057774,0.13855,0.12289,0.34342,0.069226,0.5088,1.6454229057369294
673.55,0.54578,147.63,8.4723,0.15964,0.11861,0.12656,0.057823,0.13843,0.12311,0.3413,0.06916,0.51164,1.6462831484602194
680.15,0.54226,146.98,8.4895,0.15959,0.11866,0.12655,0.057795,0.13848,0.12272,0.33693,0.0692,0.51801,1.6479392868397098
680.3,0.54754,146.37,8.5836,0.15956,0.11863,0.12636,0.05764,0.13873,0.12262,0.36808,0.069228,0.48835,1.6492063339909855
679.44,0.54425,146.47,8.4809,0.15957,0.1187,0.12658,0.057811,0.13847,0.12259,0.33549,0.069226,0.52144,1.6498753087813016
677.95,0.5494,146.96,8.5956,0.1596,0.11858,0.12633,0.057622,0.13875,0.12286,0.37951,0.06919,0.47761,1.6500320577835283
682.73,0.54064,147.53,8.4807,0.15959,0.11866,0.12658,0.057811,0.13843,0.12271,0.33976,0.069168,0.51742,1.6501175496965024
667.76,0.54838,148.6,8.4816,0.15971,0.11852,0.12651,0.057809,0.13844,0.1236,0.35408,0.069101,0.50242,1.6501923821727023
670.71,0.54123,148.6,8.5166,0.15973,0.11849,0.1264,0.057744,0.13856,0.12369,0.35216,0.069111,0.50573,1.6516035148209687
