iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,3514.3319179804503,3.659198961932588,361.94348161296386,17.4503695542408,8.060266084474845,0,8.060266084474845
2,1089.2094786167747,5.527060581163374,242.47595164394357,19.81704792042829,2.889136777274037,0,2.889136777274037
3,2449.791833191518,4.871769115943648,462.77570478527525,12.048014054051635,6.77623374064111,0,6.77623374064111
4,409.7138486792345,8.059036667921976,88.79685575079742,2.4116594651045067,0.3186142548785549,0,0.3186142548785549
5,880.5877216776514,0.8222385007432443,419.44882612224046,7.056298812462932,1.3361007414374992,0,1.3361007414374992
6,2869.4749514872624,6.561375202757256,165.6041239329246,9.109504853585896,7.281179983475449,0,7.281179983475449
7,3126.069180856136,9.974886469993997,266.12945692134116,14.062731541410399,8.97239708340928,0,8.97239708340928
8,1522.7664995634493,1.7111468086176833,44.46432825242337,3.835317536744183,1.5382958319023958,0,1.5382958319023958
9,549.25,4.6447,30.039,1.0,0.28684100176134825,0,0.28684100176134825
10,531.59,0.75862,58.072,5.2189,0.3328871719544602,0,0.3328871719544602
11,670.77,2.3463,48.871,10.534,0.590703560529947,0,0.590703560529947
12,616.73,2.1918,36.841,1.6469,0.13145880659161274,0,0.13145880659161274
13,579.62,0.91055,120.44,2.2859,0.14474973923966442,0,0.14474973923966442
14,650.66,0.78148,161.7,2.0716,0.0744886034480897,0,0.0744886034480897
15,790.81,0.77501,157.65,1.2649,0.2122430168396393,0,0.2122430168396393
16,781.7,0.40583,164.48,3.0017,0.13020801378955313,0,0.13020801378955313
17,669.08,0.81173,162.83,2.2083,0.03489212821003822,0,0.03489212821003822
18,685.01,0.79027,149.16,2.3871,0.03624123401330103,0,0.03624123401330103
19,685.72,0.79137,160.49,2.269,0.030762758452716712,0,0.030762758452716712
20,687.01,0.76815,156.29,2.5435,0.028242017749593406,0,0.028242017749593406
21,685.43,0.5337,152.59,4.6519,0.053927872241170065,0,0.053927872241170065
22,613.84,0.75027,154.69,3.7841,0.03505006244735285,0,0.03505006244735285
23,838.81,0.5462,158.39,2.47,0.037886818891645996,0,0.037886818891645996
24,849.76,0.58876,159.98,2.3244,0.024364710794092012,0,0.024364710794092012
