iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,cp_gamma_0,stress_error,geodesic_error,reduced_error
1,55.592,0.56705,30.023,2.8369,4.4273e-07,0.2980917664068699,0.08870059445319015,0.32632604253169945
2,180.95,0.65937,48.629,3.1537,1.3281e-06,0.048752548166319104,0.0841177860333677,0.07552807106463283
3,186.44,0.59391,52.14,3.9982,1.4498e-06,0.170619176128284,0.078029522750735,0.19545674463404597
4,227.22,0.66203,47.852,6.7868,4.3185e-07,0.162466334314768,0.07386751287345647,0.18597909393019763
5,526.78,0.53993,160.28,13.17,2.8826e-05,0.187859669076008,0.07236159296839009,0.21089307949785405
6,394.63,0.6347,100.23,11.415,5.0534e-06,0.022606570117468434,0.07305594982356908,0.04586100119085743
