iteration,cp_tau_s,cp_b,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,486.3992857023052,4.583015424463705,146.50618894845397,3.0362217588059495,0.6048858091478222,0,0.6048858091478222
2,1580.4490622680603,1.499047931455351,385.3703554403609,5.815618152857485,2.629378241714003,0,2.629378241714003
3,2389.773000328087,9.850130733987045,267.4909922196088,8.896469301197513,7.023414624319967,0,7.023414624319967
4,2642.434098072271,3.53287001025035,468.58685225135014,18.082894558495227,6.717883713815368,0,6.717883713815368
5,651.8376644548014,6.614303522594803,212.777093433379,4.9769877920206955,1.5455304251858915,0,1.5455304251858915
6,3085.659404484947,5.793478888510473,102.98583065060075,12.45924443593807,7.6108322759390115,0,7.6108322759390115
7,3675.248429252403,0.4122316047339448,21.949656549836696,17.22821936523839,1.330447221095158,0,1.330447221095158
8,1381.4131185760382,8.543160924658027,342.60596184568,14.21113276755559,4.312366662851876,0,4.312366662851876
9,244.23,1.2426,500.0,1.3228,0.3634659956613041,0,0.3634659956613041
10,189.52,4.3079,291.14,4.1162,0.45265054569409974,0,0.45265054569409974
11,125.21,2.9102e-05,471.0,1.7393,0.3689627280588536,0,0.3689627280588536
12,644.47,4.6759,116.02,1.2729,0.30167688104922985,0,0.30167688104922985
13,373.25,2.0748,172.16,1.0,0.3860093621685005,0,0.3860093621685005
14,511.01,4.75,244.7,1.2301,0.3219385409801804,0,0.3219385409801804
15,357.46,5.1228,139.07,1.6047,0.14485277127082044,0,0.14485277127082044
16,641.04,0.11875,151.51,1.5036,0.6137554820428672,0,0.6137554820428672
17,483.32,9.6235,12.24,1.0083,0.32558704966761787,0,0.32558704966761787
18,326.67,3.3755,112.31,2.9533,0.10064107680635281,0,0.10064107680635281
19,318.7,2.3558,97.931,4.2213,0.10447061874540764,0,0.10447061874540764
20,323.61,1.7834,125.88,5.2742,0.07330701893597211,0,0.07330701893597211
21,332.98,2.246,123.28,6.3441,0.0816908513863949,0,0.0816908513863949
22,295.76,2.2536,130.58,5.761,0.06566258549015837,0,0.06566258549015837
23,339.3,1.3538,130.51,7.0398,0.08007572131236264,0,0.08007572131236264
24,322.65,2.0341,104.74,13.093,0.054737626420648416,0,0.054737626420648416
25,361.85,1.3995,127.53,9.9967,0.03711337089353309,0,0.03711337089353309
26,363.66,1.3735,131.99,9.6337,0.03523109834355336,0,0.03523109834355336
27,361.35,1.3706,130.51,10.211,0.035782485698536884,0,0.035782485698536884
28,363.76,1.3409,132.03,10.528,0.034844738077538746,0,0.034844738077538746
29,481.59,0.66314,141.18,14.907,0.07632632784057528,0,0.07632632784057528
30,458.48,0.99367,132.81,15.371,0.04254942813742134,0,0.04254942813742134
31,374.11,1.2612,134.63,10.604,0.03236224075142452,0,0.03236224075142452
32,392.54,1.1668,140.24,20.0,0.055036049347940985,0,0.055036049347940985
