iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,cp_gamma_0,stress_error,geodesic_error,reduced_error
1,220.26,28.858,64.17,15.819,4.7048e-05,0.0770238723751218,0.07321047595112941,0.10032749064258695
2,178.03,3.1378,42.906,15.998,3.3181e-05,0.32267657317179377,0.07383175396746842,0.3461779503739283
