Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g56),Error (g262),Error (g80),Error (g126),Error (g237),Error (g223),Error (curve),Error (g51),Error (g72),Reduced Error
1317.6,0.34703,193.52,1.7111,0.12415,0.11867,0.25599,0.16648,0.18366,0.27354,0.36476,0.18239,0.10244,1.7720803633763085
1575.4,0.37423,198.02,1.4674,0.12651,0.12269,0.25474,0.17195,0.18975,0.20062,0.52421,0.18911,0.10518,1.8847576182429382
1311.1,0.35835,192.36,1.7637,0.12381,0.11825,0.25608,0.16521,0.1822,0.28903,0.46949,0.18138,0.10292,1.8883591375180473
914.45,0.45561,190.05,1.8763,0.12283,0.11777,0.25677,0.16307,0.17828,0.32146,0.46692,0.1787,0.099128,1.904928416571074
1319.2,0.35503,193.33,1.7011,0.12425,0.11879,0.25589,0.16668,0.18398,0.41151,0.36461,0.1827,0.10225,1.9106545873346987
1254.0,0.45379,188.11,1.5093,0.12603,0.12188,0.25523,0.17109,0.18873,0.20555,0.55307,0.18759,0.10419,1.91334584711372
1275.5,0.44804,187.94,1.51,0.12603,0.12186,0.2552,0.17105,0.18872,0.20524,0.5551,0.1876,0.10427,1.915066562572007
1253.2,0.45409,187.95,1.5112,0.12601,0.12184,0.25524,0.17105,0.18868,0.20676,0.555,0.18754,0.1041,1.9162074583351116
1245.7,0.45665,187.96,1.5101,0.12602,0.12186,0.25525,0.17108,0.1887,0.20621,0.55603,0.18755,0.1041,1.9167999124940038
1248.9,0.45461,188.06,1.5143,0.12597,0.12178,0.25526,0.17098,0.18861,0.2099,0.55441,0.18745,0.10396,1.918301535036879
