Param (cp_tau_s),Param (cp_b),Param (cp_tau_0),Param (cp_n),Error (g303),Error (g237),Error (g63),Error (curve),Error (g59),Error (g86),Reduced Error
1668.7,0.13969,124.02,15.474,0.070492,0.084856,0.12964,0.27268,0.063182,0.055841,0.6766938236920725
1668.4,0.13967,124.15,15.473,0.070477,0.084865,0.12963,0.27269,0.063182,0.055842,0.6766944989959945
1667.7,0.13969,124.03,15.475,0.070488,0.084859,0.12964,0.27279,0.063183,0.055841,0.6767961812731926
1666.9,0.13972,124.01,15.413,0.070471,0.084874,0.12962,0.27296,0.063199,0.055841,0.6769687962754829
1668.5,0.14006,124.22,15.472,0.070488,0.084858,0.12964,0.27308,0.063173,0.055845,0.6770839421503148
1668.4,0.13947,124.16,15.486,0.070472,0.084868,0.12963,0.27312,0.063183,0.055842,0.6771167578363704
1668.0,0.13949,124.48,15.47,0.070436,0.084891,0.12961,0.27336,0.063184,0.055845,0.6773268057184432
1668.6,0.14045,123.92,15.51,0.070544,0.084819,0.12968,0.27367,0.063158,0.055844,0.6777201766384922
1663.1,0.14107,123.32,15.489,0.070603,0.084785,0.12971,0.27423,0.063162,0.055839,0.6783292884643369
1669.2,0.14053,123.36,15.466,0.07059,0.084796,0.1297,0.27424,0.063172,0.055837,0.6783340179459397
