evals,errors
1000,0.2325316151011204
2000,0.2249571988542524
3000,0.22473268718983533
4000,0.22467781690614308
5000,0.2246389626803257
6000,0.2246382250881322
7000,0.22329089778546946
8000,0.22161856701298668
9000,0.2207386889324896
10000,0.22071002968012746
11000,0.22041483191494135
12000,0.22040816515000874
13000,0.22040784388542392
14000,0.21751437508369528
15000,0.2163351514472737
16000,0.1981226032005496
17000,0.18319513939683488
18000,0.16446263842229344
19000,0.15858083643161847
20000,0.1578153185861314
21000,0.15213331744402064
22000,0.15172695339497436
23000,0.15029725676314717
24000,0.14943654763064065
25000,0.1478976748904305
26000,0.146733433890842
27000,0.14426996364773143
28000,0.14392447564494842
29000,0.14097770738855328
30000,0.14092121740767993
31000,0.14091546966949864
32000,0.13740506267509187
33000,0.1360733339970215
34000,0.1349604982403518
35000,0.13431948712113106
36000,0.13416152810995188
37000,0.1341543969295579
38000,0.13415430514892687
39000,0.13414974310452288
40000,0.13412359672049853
41000,0.13412323469399295
42000,0.13411539045599943
43000,0.13411536587441406
44000,0.1341153656887857
45000,0.13411536565331197
46000,0.13411536565230642
47000,0.13411536565218352
48000,0.1341153656521792
49000,0.13411536565216017
50000,0.13411536565215026
