iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,561.4814400446614,778.71286389252,273.3131752084473,1.3611236645203497,0.8403443839518817,0.11932216995096934,0.8783258102881777
2,346.83677342188275,437.91702395054403,3.1920946706763957,11.032702092837607,0.4555117274854122,0.09359125081121866,0.4853027478789298
3,923.5176935883654,685.5241604095293,88.87866534646567,17.866914222506082,1.0854709842593606,0.21645320381488936,1.1543701789297949
4,16.46461355861993,553.994564412283,435.8207792626204,13.611271386870799,2.012899080709873,0.10070176113539867,2.044953446835389
5,873.392962589271,997.250007737382,171.57419810561126,8.813345374195976,1.5842463259295614,0.09299014644740386,1.6138460088614486
6,239.99515663263705,360.5419232125422,373.7472933686281,15.77676416530577,2.1529995330231624,0.12776143346556204,2.1936672603682634
7,651.9041390450881,233.2609624175138,242.94077166203763,7.394335534205603,1.6569981251887484,0.09165846491957072,1.6861739207250779
8,405.09719886670126,74.92858424010132,474.7715830881047,3.99820874983784,2.715832272873492,0.09604472196443914,2.7464042573905463
9,8.4454,23.449,24.755,3.2539,0.8773466063016537,0.09920164722794941,0.9089234713400268
10,48.707,362.9,39.062,19.459,0.5931613514518075,0.11481759789882443,0.6297089279708785
11,157.55,378.59,53.641,8.2668,0.3600879740933432,0.094313482792869,0.3901088880667382
12,236.62,221.56,74.719,9.7971,0.12242755147897276,0.09239390751475846,0.1518374456640712
13,306.28,223.13,72.166,10.678,0.019858911270276773,0.09219382776505816,0.04920511809302044
14,313.11,235.98,73.09,10.156,0.011409851242347195,0.0921209405289562,0.04073285733726299
15,308.61,229.68,74.236,10.162,0.013399697053779223,0.09211327635358114,0.04272026356590369
16,303.04,195.29,73.032,9.7162,0.03650471970125899,0.09207153830540546,0.06581200058001913
17,293.57,226.13,74.814,9.7209,0.03414637517778732,0.09211222650595538,0.06346660751303353
18,305.95,233.66,74.738,10.13,0.014765784313767821,0.09211378202220637,0.04408651178521483
19,299.47,230.86,76.793,9.7407,0.01927723577562683,0.09208774084937445,0.048589674084313625
20,300.75,231.74,77.731,9.9088,0.019420810557462413,0.09208092949299207,0.048731080744074375
21,301.22,226.33,74.399,9.6875,0.024396242827846287,0.09209040538833486,0.053709529285626306
