iteration,cp_lh_0,cp_lh_1,cp_tau_0,cp_n,stress_error,geodesic_error,reduced_error
1,364.1468366994024,892.2630642159467,431.99510818077533,4.529330256689139,2.479334706775564,0.09603526953551053,2.509903682491042
2,504.24442746969464,243.28313509578632,196.44641026466795,2.1709002311137877,0.698223266607508,0.10648191813289593,0.7321175138490218
3,796.4428457194679,456.90342329640714,316.1057180084108,18.03333746741795,2.482636766288394,0.18261797244481662,2.5407658723124182
4,707.6458405144272,531.1452332902425,453.20519324422713,13.565757276303424,3.3124305172373343,0.2081190968599858,3.3786768832715097
5,114.14197115215683,868.7168886576552,250.3692338371654,9.337362585916063,1.1006169859188601,0.09492995328150626,1.130834128543329
6,434.4036810613725,28.75100818531562,43.233758920177145,16.92896962726614,0.12608515155589148,0.09690577933308947,0.15693121914595873
7,185.59891607985782,321.6048092696617,102.3563604221488,6.845621018187122,0.0945955828958182,0.09302076079729968,0.12420501067793627
8,916.1935919400411,741.4379314002507,168.61449066328422,12.626695800269054,1.6160606973242106,0.09276675255962301,1.6455892717731042
9,264.95,48.276,71.901,10.802,0.11325296243131816,0.09225977558488815,0.14262016109708597
10,312.57,74.735,75.012,11.771,0.01839449750290138,0.09274809204304459,0.047917132124886644
11,302.1,48.538,76.921,13.053,0.02228412661123247,0.09317825135204857,0.05194368519390769
12,311.79,88.251,74.716,12.302,0.01687977972879467,0.09282219449383529,0.04642600189345707
13,305.25,41.48,76.298,15.126,0.02036632794162448,0.09385571053616396,0.05024152848008963
14,288.37,16.872,77.865,16.954,0.03236217963857683,0.09445784312215603,0.06242904493195667
15,316.82,87.417,74.688,12.298,0.013640171982005284,0.09285665807470198,0.04319736424517084
16,330.24,47.127,76.257,10.872,0.02107619101046598,0.0927411161375887,0.050596605132779554
17,438.63,4.026,63.818,9.07,0.09079790960556883,0.09376969425726575,0.12064573031208795
18,328.5,40.441,74.431,9.9033,0.015162085646388868,0.09258972199931728,0.04463430951778037
19,910.35,0.089134,43.699,1.4053,0.18734090510473012,0.11826913871834818,0.22498714118922247
20,314.29,83.022,74.901,14.419,0.014716537165079202,0.09345948236413916,0.044465614359204333
21,331.86,40.454,74.808,9.7587,0.013339680404067083,0.09256607615894094,0.04280437757069967
22,317.66,102.76,74.238,11.631,0.01573373767317096,0.09262722153692879,0.04521789801811153
23,329.04,2.1553,72.499,15.487,0.01879350837023834,0.09453712250225385,0.04888560907407384
24,328.4,38.271,74.839,10.418,0.013777559985198579,0.09271747704290913,0.043290449549975206
25,315.68,94.495,75.229,11.936,0.013078449674047733,0.09270201009158764,0.04258641595530961
26,338.85,0.99738,74.588,17.334,0.031269845144911386,0.09507201461372483,0.06153220729586982
27,313.67,73.78,74.947,10.617,0.01938157136087359,0.09245408361740799,0.0488106201943574
28,30.79,0.0049402,47.74,1.0509,0.8452164485083207,0.12554489651179807,0.8851786302279468
29,330.72,0.066107,75.061,10.049,0.012738812517837053,0.09275082515569355,0.04226231711659854
30,333.82,0.065701,74.807,10.409,0.01112554648236854,0.09289934125115482,0.04069632522257276
31,378.16,0.0066314,70.427,12.306,0.046902380069898136,0.09411392787826264,0.07685977374113741
32,336.63,0.021787,75.907,9.8063,0.012876594951892086,0.09264020328878353,0.042364887516788005
